time,seconds_elapsed,mslAltitudeAccuracy,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,altitudeAboveMeanSeaLevel,bearing,altitude,longitude,latitude
1788108362845374200,1.236374267578125,,52.20000076293945,2.9000000953674316,1.9534378051757812,4.599999904632568,2.1839663982391357,,22,576.8999633789062,75.1219583,15.3707233
1788108363512981200,1.903981201171875,,36.70000076293945,2.299999952316284,1.9601138830184937,4.5,2.5077266693115234,,18,576.8999633789062,75.12195,15.3707233
1788108364013731000,2.40473095703125,,28.899999618530273,1.899999976158142,1.9651213884353638,4.099999904632568,2.674496650695801,,15,576.8999633789062,75.12193,15.37068
1788108364511129600,2.902129638671875,,25.299999237060547,1.7000000476837158,1.9700953960418701,3.75,2.760970115661621,,15,576.8999633789062,75.121935,15.37068
1788108365011914500,3.40291455078125,,21.299999237060547,1.5,1.9751031398773193,3.5,2.883988618850708,,15,576.8999633789062,75.1219417,15.37069
1788108366013034000,4.404033935546875,,22.700000762939453,1.7999999523162842,1.985114336013794,3.299999952316284,3.262824058532715,,13,576.8999633789062,75.121955,15.3707233
1788108366721000000,5.112,,0,0,3.3975086212158203,7.202000141143799,0,,0,574.2000122070312,75.121955,15.3707233
1788108367016245200,5.407245361328125,,28.799999237060547,2,3.400460958480835,6.564000129699707,3.049729108810425,,13,574.2000122070312,75.1219633,15.37075
1788108368008430300,6.399430419921875,,35,2.200000047683716,3.4103829860687256,6.251999855041504,2.7676613330841064,,9,574.2000122070312,75.1219683,15.3707733
1788108369008925700,7.39992578125,,42.70000076293945,2.4000000953674316,3.4203879833221436,5.964000225067139,2.3713252544403076,,5,574.2000122070312,75.1219717,15.3708
1788108370010417000,8.4014169921875,,31,2.5999999046325684,3.4304027557373047,6.27400016784668,3.1114957332611084,,5,574.2000122070312,75.1219817,15.3708367
1788108371009393700,9.4003935546875,,24.600000381469727,1.399999976158142,3.44039249420166,6.216000080108643,2.1263175010681152,,6,574.2000122070312,75.12199,15.3708783
1788108372009451800,10.40045166015625,,22.299999237060547,1.2999999523162842,3.4503931999206543,2.0999999046325684,2.305440902709961,,11,574.2000122070312,75.1219967,15.3709083
1788108373011777300,11.40277734375,,14.199999809265137,1.100000023841858,3.460416316986084,2.059999942779541,2.6600844860076904,,20,574.2000122070312,75.122005,15.37094
1788108374013075700,12.40407568359375,,16.399999618530273,1.2999999523162842,3.4704294204711914,1.9800000190734863,2.9684031009674072,,38,574.2000122070312,75.1220167,15.3709633
1788108375009085400,13.40008544921875,,14.5,1.2999999523162842,3.480389356613159,1.9329999685287476,3.3106932640075684,,58,574.2000122070312,75.1220383,15.3709867
1788108376010022000,14.40102197265625,,16.299999237060547,1.600000023841858,3.49039888381958,1.7999999523162842,4.165647029876709,,68,574.2000122070312,75.12207,15.3710033
1788108377019077400,15.410077392578126,,14.5,1.600000023841858,3.5004894733428955,1.7599999904632568,4.500216484069824,,74,574.2000122070312,75.12211,15.371015
1788108378016509000,16.407509033203127,,10.5,1.399999976158142,3.5104637145996094,1.7400000095367432,4.854859828948975,,81,574.2000122070312,75.1221583,15.371025
1788108379012639500,17.403639404296875,,10.199999809265137,1.399999976158142,3.5204250812530518,1.75,4.604190349578857,,85,574.2000122070312,75.1222033,15.3710317
1788108380020818000,18.41181787109375,,9.600000381469727,1.100000023841858,3.5305068492889404,1.7799999713897705,4.235134601593018,,86,574.2000122070312,75.1222467,15.3710417
1788108381012243500,19.403243408203124,,13.100000381469727,1.2000000476837158,3.5404210090637207,1.7999999523162842,3.6215856075286865,,86,574.2000122070312,75.1222783,15.3710433
1788108382010200300,20.401200439453124,,11.699999809265137,1.100000023841858,3.550400733947754,1.7999999523162842,3.843430757522583,,86,574.2000122070312,75.12231,15.3710467
1788108383010054100,21.40105419921875,,11.600000381469727,1.100000023841858,3.560399055480957,1.7999999523162842,3.937110185623169,,84,574.2000122070312,75.1223383,15.37105
1788108384011133400,22.402133544921874,,12.600000381469727,1.2999999523162842,3.5704100131988525,1.7999999523162842,4.020495414733887,,81,574.2000122070312,75.12237,15.3710567
1788108385007192600,23.398192626953126,,12.100000381469727,1.2999999523162842,3.5803706645965576,1.7999999523162842,4.115718841552734,,79,574.2000122070312,75.1224067,15.3710633
1788108386008048000,24.399048095703126,,12.699999809265137,1.399999976158142,3.590378999710083,1.7999999523162842,4.132704734802246,,74,574.2000122070312,75.1224433,15.37107
1788108387011204000,25.4022041015625,,11.100000381469727,1.5,3.6004106998443604,1.7999999523162842,4.170279502868652,,73,574.2000122070312,75.12249,15.371085
1788108388011577300,26.402577392578124,,10.399999618530273,1.2999999523162842,3.610414505004883,1.7999999523162842,4.162044048309326,,74,574.2000122070312,75.1225367,15.3710983
1788108389008942000,27.399942138671875,,11.300000190734863,1.399999976158142,3.6203880310058594,1.7999999523162842,4.194986343383789,,81,574.2000122070312,75.122585,15.3711067
1788108390014211800,28.4052119140625,,12.800000190734863,1.2999999523162842,3.6304407119750977,1.7999999523162842,4.1903533935546875,,84,574.2000122070312,75.1226333,15.3711133
1788108391010721800,29.4017216796875,,12,1.2000000476837158,3.6404058933258057,1.7799999713897705,4.213001251220703,,85,574.2000122070312,75.1226717,15.3711133
1788108392010836000,30.4018359375,,20.100000381469727,1.5,3.650407075881958,1.7660000324249268,4.167191028594971,,90,574.2000122070312,75.1227067,15.371115
1788108393013249300,31.404249267578123,,19.600000381469727,1.5,3.660431146621704,1.7599999904632568,4.1373372077941895,,90,574.2000122070312,75.12274,15.3711133
1788108394012582100,32.40358203125,,16.299999237060547,1.399999976158142,3.670424461364746,1.7599999904632568,4.134248733520508,,89,574.2000122070312,75.1227767,15.3711117
1788108395014212400,33.40521240234375,,11.399999618530273,1.2999999523162842,3.680440664291382,1.7400000095367432,4.121895790100098,,89,574.2000122070312,75.1228167,15.37111
1788108396016441600,34.40744165039062,,9.899999618530273,1.2999999523162842,3.690463066101074,1.7400000095367432,4.128586769104004,,83,574.2000122070312,75.1228583,15.3711133
1788108397013292300,35.404292236328125,,9.600000381469727,1.2999999523162842,3.7004315853118896,1.7400000095367432,4.097703456878662,,83,574.2000122070312,75.1229017,15.37112
1788108398007644000,36.398643798828125,,10.600000381469727,1.2999999523162842,3.7103750705718994,1.7330000400543213,4.106968402862549,,84,574.2000122070312,75.1229517,15.371125
1788108399011029000,37.40202905273438,,11.300000190734863,1.399999976158142,3.7204089164733887,1.715999960899353,4.108512878417969,,79,574.2000122070312,75.1230017,15.3711317
1788108400010609200,38.40160913085938,,11.100000381469727,1.2999999523162842,3.7304046154022217,1.7000000476837158,4.154323101043701,,76,574.2000122070312,75.1230483,15.3711417
1788108401010767400,39.401767333984374,,12,1.5,3.7404062747955322,1.7000000476837158,4.242340564727783,,71,574.2000122070312,75.123095,15.3711567
1788108402009258500,40.400258544921876,,12.100000381469727,1.2999999523162842,3.7503912448883057,1.7000000476837158,4.394698143005371,,71,574.2000122070312,75.12314,15.3711717
1788108403013345000,41.40434497070312,,14.699999809265137,1.2999999523162842,3.760432004928589,1.7000000476837158,4.43742036819458,,71,574.2000122070312,75.12318,15.3711867
1788108404011321900,42.40232177734375,,13.5,1.2999999523162842,3.770411729812622,1.7000000476837158,4.441023349761963,,72,574.2000122070312,75.1232167,15.3711967
1788108405011432400,43.40243237304688,,14.199999809265137,1.399999976158142,3.7804129123687744,1.7000000476837158,4.42352294921875,,74,574.2000122070312,75.1232567,15.3712067
1788108406012745000,44.403744873046875,,11.399999618530273,1.2999999523162842,3.790426015853882,1.7000000476837158,4.4080810546875,,75,574.2000122070312,75.123295,15.3712183
1788108407010704100,45.4017041015625,,9.699999809265137,1.2000000476837158,3.800405740737915,1.7000000476837158,4.406537055969238,,74,574.2000122070312,75.1233367,15.37123
1788108408016341000,46.40734106445313,,10,1.2999999523162842,3.81046199798584,1.7000000476837158,4.433817386627197,,78,574.2000122070312,75.1233817,15.37124
1788108409017838800,47.4088388671875,,8.199999809265137,1.2000000476837158,3.82047700881958,1.7000000476837158,4.496613502502441,,79,574.2000122070312,75.123435,15.371245
1788108410015581000,48.40658081054688,,8.800000190734863,1.2999999523162842,3.8304543495178223,1.7200000286102295,4.600587368011475,,78,574.2000122070312,75.1234883,15.371255
1788108411017677600,49.408677490234375,,10.600000381469727,1.399999976158142,3.84047532081604,1.7599999904632568,4.659780502319336,,76,574.2000122070312,75.1235383,15.371265
1788108412008420400,50.39942041015625,,17.700000762939453,1.7000000476837158,3.8503828048706055,1.7829999923706055,4.632500171661377,,76,574.2000122070312,75.1235817,15.371275
1788108413012332000,51.40333203125,,15,1.399999976158142,3.860421895980835,1.8329999446868896,4.655147552490234,,83,574.2000122070312,75.1236183,15.3712817
1788108414010076400,52.40107641601563,,15,1.5,3.8703994750976562,1.8830000162124634,4.695296287536621,,91,574.2000122070312,75.1236583,15.3712817
1788108415011055400,53.40205541992187,,11,1.2000000476837158,3.8804092407226562,1.9500000476837158,4.758606910705566,,97,574.2000122070312,75.1237,15.3712783
1788108416009421800,54.400421875,,12.100000381469727,1.5,3.890392780303955,2,4.8332414627075195,,96,574.2000122070312,75.123745,15.3712733
1788108417014901000,55.40590087890625,,13.100000381469727,1.7000000476837158,3.9004476070404053,2.0799999237060547,4.886258125305176,,97,574.2000122070312,75.12379,15.3712683
1788108418014754600,56.40575463867187,,10.5,1.399999976158142,3.9104461669921875,2.0799999237060547,4.904273509979248,,94,574.2000122070312,75.1238333,15.3712633
1788108419016310500,57.407310546875,,11.600000381469727,1.600000023841858,3.920461654663086,2.0999999046325684,4.869786739349365,,96,574.2000122070312,75.1238817,15.3712583
1788108420011493000,58.4024931640625,,13.600000381469727,1.600000023841858,3.9304134845733643,2.0799999237060547,4.788975715637207,,96,574.2000122070312,75.1239283,15.3712483
1788108421012330000,59.403330078125,,15.199999809265137,1.600000023841858,3.9404218196868896,2.059999942779541,4.6767659187316895,,98,574.2000122070312,75.12397,15.37124
1788108422010035000,60.401034912109374,,18.299999237060547,1.7000000476837158,3.9503989219665527,2.049999952316284,4.589777946472168,,91,574.2000122070312,75.1240083,15.3712383
1788108423016530400,61.407530517578124,,18.200000762939453,1.5,3.9604640007019043,2.0199999809265137,4.530584812164307,,97,574.2000122070312,75.1240417,15.371235
1788108424010769400,62.401769287109374,,15.800000190734863,1.399999976158142,3.9704062938690186,2.0329999923706055,4.484774589538574,,96,574.2000122070312,75.124075,15.37123
1788108425011806500,63.40280639648437,,23.600000381469727,2,3.980416774749756,2.0199999809265137,4.392639636993408,,94,574.2000122070312,75.1241133,15.3712283
1788108426020651300,64.4116513671875,,14.899999618530273,1.7999999523162842,3.9905052185058594,2.0399999618530273,4.290724277496338,,99,574.2000122070312,75.1241533,15.3712217
1788108427010747000,65.40174682617187,,19.5,1.7999999523162842,4.000406265258789,2.059999942779541,4.115204334259033,,103,574.2000122070312,75.1241883,15.371215
1788108428011995000,66.40299487304688,,18.799999237060547,1.600000023841858,4.01041841506958,2.049999952316284,3.9129183292388916,,111,574.2000122070312,75.12422,15.3712033
1788108429010678000,67.40167797851562,,19,1.5,4.020405292510986,2.0329999923706055,3.6941614151000977,,121,574.2000122070312,75.1242483,15.3711867
1788108430012499500,68.40349951171875,,18.5,1.399999976158142,4.030423641204834,2,3.493934392929077,,126,574.2000122070312,75.12427,15.37117
1788108431009639000,69.40063891601562,,19.600000381469727,1.399999976158142,4.0403947830200195,1.965999960899353,3.337458848953247,,131,574.2000122070312,75.1242833,15.3711617
1788108432012618800,70.40361865234375,,17.299999237060547,1.5,4.050424575805664,1.8799999952316284,3.309663772583008,,132,574.2000122070312,75.1243067,15.3711417
1788108433009472800,71.40047265625,,13,1.2999999523162842,4.060393333435059,1.850000023841858,3.339003086090088,,136,574.2000122070312,75.1243317,15.37112
1788108434012352800,72.40335278320312,,13,1.5,4.070422172546387,1.7799999713897705,3.3894457817077637,,134,574.2000122070312,75.1243617,15.3710933
1788108435023222000,73.41422192382812,,10.800000190734863,1.2999999523162842,4.080530643463135,1.7400000095367432,3.4882724285125732,,137,574.2000122070312,75.1243967,15.3710633
1788108436012109800,74.40310986328124,,9.800000190734863,1.2999999523162842,4.090419769287109,1.7200000286102295,3.5747458934783936,,136,574.2000122070312,75.12443,15.37103
1788108437017015800,75.40801586914063,,9.899999618530273,1.2999999523162842,4.100468635559082,1.7200000286102295,3.7312214374542236,,136,574.2000122070312,75.1244617,15.3709967
1788108438012519200,76.40351928710938,,9.5,1.2999999523162842,4.110424041748047,1.7599999904632568,3.901594400405884,,138,574.2000122070312,75.1244933,15.3709633
1788108439017467000,77.408466796875,,7.199999809265137,1.100000023841858,4.120473384857178,1.7999999523162842,4.128586769104004,,141,574.2000122070312,75.124525,15.3709267
1788108440017388300,78.40838818359374,,6.099999904632568,0.8999999761581421,4.130472660064697,1.815999984741211,4.38028621673584,,148,574.2000122070312,75.124555,15.3708867
1788108441010419500,79.40141943359374,,7.099999904632568,1,4.140402793884277,1.850000023841858,4.609852313995361,,153,574.2000122070312,75.1245783,15.370845
1788108442008481300,80.39948120117188,,7.599999904632568,1,4.150383472442627,1.8830000162124634,4.761180400848389,,156,574.2000122070312,75.1245983,15.3708067
1788108443011437000,81.40243701171875,,8.699999809265137,1,4.160412788391113,1.899999976158142,4.8368449211120605,,159,574.2000122070312,75.124615,15.3707683
1788108444012910600,82.40391064453125,,9.600000381469727,1.100000023841858,4.1704277992248535,1.899999976158142,4.868757724761963,,164,574.2000122070312,75.1246283,15.37073
1788108445013143600,83.4041435546875,,10.600000381469727,1.2000000476837158,4.180429935455322,1.9160000085830688,4.861036777496338,,166,574.2000122070312,75.12464,15.37069
1788108446010116400,84.40111645507812,,9.5,1.2000000476837158,4.190399646759033,1.9329999685287476,4.818829536437988,,164,574.2000122070312,75.1246533,15.37065
1788108447010874400,85.40187426757812,,10.199999809265137,1.2999999523162842,4.2004075050354,1.9600000381469727,4.785887241363525,,166,574.2000122070312,75.1246667,15.37061
1788108448010238000,86.40123803710938,,10.300000190734863,1.399999976158142,4.2104010581970215,1.9830000400543213,4.787431240081787,,165,574.2000122070312,75.12468,15.3705667
1788108449011245300,87.40224536132813,,11.399999618530273,1.600000023841858,4.22041130065918,2.0160000324249268,4.786401748657227,,167,574.2000122070312,75.1246967,15.37052
1788108450016313600,88.40731372070313,,8.600000381469727,1.2999999523162842,4.230461597442627,2.059999942779541,4.8116230964660645,,165,574.2000122070312,75.1247117,15.3704733
1788108451012905700,89.40390576171875,,8.600000381469727,1.2000000476837158,4.240427494049072,2.0999999046325684,4.843021392822266,,159,574.2000122070312,75.1247267,15.3704283
1788108452019028200,90.4100283203125,,8.100000381469727,1.100000023841858,4.250488758087158,2.140000104904175,4.880596160888672,,159,574.2000122070312,75.124745,15.370385
1788108453010862000,91.40186206054688,,8.100000381469727,1.100000023841858,4.260407447814941,2.1600000858306885,4.9423627853393555,,160,574.2000122070312,75.1247617,15.3703417
1788108454021760300,92.41276025390626,,8.600000381469727,1,4.270516395568848,2.180000066757202,4.92125940322876,,166,574.2000122070312,75.124775,15.3703
1788108455008971800,93.3999716796875,,8.300000190734863,1.2000000476837158,4.280388355255127,2.1659998893737793,4.974790096282959,,166,574.2000122070312,75.1247867,15.3702567
1788108456012365000,94.40336499023438,,7.400000095367432,1.100000023841858,10.199999809265137,2.183000087738037,5.110162258148193,,163,552.2,75.1248,15.3702083
1788108457014044400,95.40504443359374,,6.5,1.100000023841858,10.300000190734863,2.183000087738037,5.282079219818115,,163,551.7,75.1248183,15.370155
1788108458012230000,96.40322998046875,,5.699999809265137,1.100000023841858,10.100000381469727,2.180000066757202,5.4545111656188965,,164,551,75.124835,15.3701
1788108459012409300,97.40340942382812,,5.099999904632568,1,10.300000190734863,2.1659998893737793,5.635179042816162,,163,550.4000000000001,75.1248517,15.37004
1788108460009235200,98.40023510742188,,5.300000190734863,1.2000000476837158,9.5,2.1600000858306885,7.617888927459717,,164,550.3000000000001,75.1248683,15.36998
1788108461011075600,99.40207568359375,,7.099999904632568,1.2999999523162842,9.5,2.132999897003174,7.140741348266602,,169,550.5,75.1248817,15.369915
1788108462015072800,100.40607275390624,,7.300000190734863,1.2999999523162842,9.600000381469727,2.0799999237060547,6.662564277648926,,168,550.8000000000001,75.1248883,15.3698533
1788108463015545600,101.40654565429688,,7.300000190734863,1.2000000476837158,10,2.0199999809265137,5.681503772735596,,166,551.2,75.124895,15.3698
1788108464014050800,102.40505078125,,8.300000190734863,1.100000023841858,10,1.9800000190734863,4.563012599945068,,168,551.7,75.1249033,15.3697483
1788108465013939000,103.40493896484375,,10.300000190734863,1.2000000476837158,10,1.9199999570846558,4.405507564544678,,171,551.9000000000001,75.12491,15.369695
1788108466012370000,104.40336987304687,,15.800000190734863,2.200000047683716,9.899999618530273,1.899999976158142,5.0051589012146,,163,552.1,75.1249183,15.3696533
1788108467015416000,105.406416015625,,13.199999809265137,2.0999999046325684,9.800000190734863,1.899999976158142,5.791139602661133,,168,552.3000000000001,75.1249317,15.3696083
1788108468018990800,106.40999096679687,,8.899999618530273,1.600000023841858,9.899999618530273,1.899999976158142,6.259022235870361,,168,552.5,75.1249417,15.3695517
1788108469015483100,107.40648315429688,,12.699999809265137,1.7999999523162842,9.5,1.899999976158142,6.1051201820373535,,170,552.4000000000001,75.1249483,15.3694917
1788108469956000000,108.347,,0,0,2.905381441116333,8.170000076293945,0,,0,576.7999877929688,75.1249483,15.3694917
1788108470009724000,108.40072387695312,,14.199999809265137,2.0999999046325684,2.905918598175049,7.27400016784668,6.200344085693359,,162,576.7999877929688,75.124965,15.369435
1788108471011429400,109.40242944335938,,19.399999618530273,3.0999999046325684,2.915935754776001,7.302000045776367,5.795257568359375,,155,576.7999877929688,75.1249833,15.3693817
1788108472016461300,110.40746142578125,,19.700000762939453,3.200000047683716,2.9259860515594482,8.220000267028809,6.161224842071533,,146,576.7999877929688,75.12501,15.3693317
1788108473013774300,111.4047744140625,,18.399999618530273,2.799999952316284,2.9359591007232666,7.34499979019165,5.920849800109863,,145,576.7999877929688,75.1250383,15.36929
1788108474014815000,112.40581494140625,,20.299999237060547,2.799999952316284,2.945969581604004,7.388000011444092,5.5034098625183105,,142,576.7999877929688,75.1250683,15.36925
1788108475012151300,113.4031513671875,,22.399999618530273,3,2.9559428691864014,2.140000104904175,5.395318508148193,,145,576.7999877929688,75.1250967,15.3692083
1788108476013151200,114.40415112304687,,19.700000762939453,2.5,2.9659528732299805,2.200000047683716,4.940818786621094,,155,576.7999877929688,75.1251133,15.36917
1788108477011014000,115.40201391601562,,16.799999237060547,2,2.9759316444396973,2.183000087738037,4.29484224319458,,153,576.7999877929688,75.1251367,15.36914
