time,seconds_elapsed,z,y,x
1788108361737998600,0.12899853515625,7.734355926513672,6.017662048339844,0.08663400262594223
1788108361748088300,0.13908837890625,7.729816913604736,6.023940086364746,0.045086998492479324
1788108361758190600,0.149190673828125,7.726202011108398,6.028748035430908,0.0027169999666512012
1788108361768278300,0.1592783203125,7.725907802581787,6.0290207862854,-0.03585999831557274
1788108361798561000,0.18956103515625,7.744844913482666,6.003222942352295,-0.13646499812602997
1788108361818748400,0.20974853515625,7.772931098937988,5.964786052703857,-0.20691099762916565
1788108361828839200,0.219839111328125,7.7877278327941895,5.943944931030273,-0.24660100042819977
1788108361838908400,0.229908447265625,7.803129196166992,5.922027111053467,-0.28426799178123474
1788108361848994600,0.23999462890625,7.817278861999512,5.901497840881348,-0.32014399766921997
1788108361859086800,0.2500869140625,7.827878952026367,5.885532855987549,-0.3533079922199249
1788108361869185800,0.260185791015625,7.835452079772949,5.873801231384277,-0.37968000769615173
1788108361879277300,0.27027734375,7.841002941131592,5.865315914154053,-0.3958989977836609
1788108361889368600,0.28036865234375,7.847689151763916,5.85621976852417,-0.3980239927768707
1788108361899462100,0.290462158203125,7.857670783996582,5.843626976013184,-0.3860180079936981
1788108361909561000,0.30056103515625,7.871625900268555,5.826387882232666,-0.3614319860935211
1788108361919647000,0.31064697265625,7.887721061706543,5.806550979614258,-0.3283959925174713
1788108361929749000,0.3207490234375,7.9039998054504395,5.7859721183776855,-0.29881399869918823
1788108361939834400,0.33083447265625,7.9186201095581055,5.767158031463623,-0.2745479941368103
1788108361949919700,0.340919677734375,7.930047035217285,5.752363204956055,-0.2543419897556305
1788108361960008200,0.35100830078125,7.934769153594971,5.746370792388916,-0.242139995098114
1788108361970104600,0.3611044921875,7.933834075927734,5.748056888580322,-0.23250700533390045
1788108361980198100,0.3711982421875,7.928518772125244,5.755920886993408,-0.21905599534511566
1788108361990296000,0.381296142578125,7.917539119720459,5.771547794342041,-0.2043990045785904
1788108362000385300,0.39138525390625,7.898777961730957,5.797574043273926,-0.19346900284290314
1788108362010480000,0.401480224609375,7.872105121612549,5.833835124969482,-0.19046500325202942
1788108362020567800,0.41156787109375,7.839114189147949,5.878005027770996,-0.1933470070362091
1788108362030663700,0.42166357421875,7.801361083984375,5.927934169769287,-0.19581100344657898
1788108362040760000,0.431760009765625,7.761719226837158,5.979715824127197,-0.19676600396633148
1788108362050861000,0.441861083984375,7.722500801086426,6.0302019119262695,-0.19897900521755219
1788108362060950300,0.4519501953125,7.685628890991211,6.0768327713012695,-0.20780900120735168
1788108362071037400,0.462037353515625,7.652378082275391,6.118300914764404,-0.2179660052061081
1788108362081128200,0.472128173828125,7.627193927764893,6.150193214416504,-0.2025880068540573
1788108362091219200,0.48221923828125,7.605441093444824,6.1771440505981445,-0.200423002243042
1788108362101306400,0.492306396484375,7.59050989151001,6.195306777954102,-0.2056419998407364
1788108362111397600,0.502397705078125,7.577881813049316,6.210066795349121,-0.22533400356769562
1788108362121488400,0.51248828125,7.567671775817871,6.221523761749268,-0.25108999013900757
1788108362131591200,0.522591064453125,7.562535762786865,6.226840972900391,-0.2729890048503876
1788108362141691400,0.53269140625,7.56374979019165,6.225372791290283,-0.272693008184433
