time,seconds_elapsed,mslAltitudeAccuracy,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,altitudeAboveMeanSeaLevel,bearing,altitude,longitude,latitude
1788107816860243000,1.277242919921875,,0,2.5999999046325684,23.5,5.099999904632568,0.06536972522735596,,0,558.8000000000001,75.1267867,15.36736
1788107817512435700,1.929435791015625,,179.89999389648438,1.899999976158142,18.100000381469727,4.300000190734863,0.37111473083496094,,94,561.3000000000001,75.1268267,15.3673367
1788107818010588000,2.427587890625,,115.5,1.5,17.299999237060547,3.8329999446868896,0.5023688673973083,,95,563.3000000000001,75.126845,15.3673267
1788107818513453000,2.930453125,,101.9000015258789,1.2999999523162842,17.100000381469727,3.5250000953674316,0.5018541812896729,,82,563.7,75.12685,15.36732
1788107819008363000,3.425363037109375,,70,1.100000023841858,17.200000762939453,3.299999952316284,0.6259022355079651,,92,564.2,75.1268517,15.3673233
1788107820010939600,4.427939697265625,,89,1.100000023841858,17.600000381469727,3.132999897003174,0.4910449981689453,,78,562.9000000000001,75.126855,15.3673217
1788107821015957000,5.43295703125,,168.5,2,1.029179573059082,3,0.4611911177635193,,93,570.7999877929688,75.1268633,15.3673183
1788107822010962200,6.427962158203125,,130.8000030517578,2,1.039129614830017,2.571000099182129,0.5883275270462036,,181,570.7999877929688,75.1268683,15.367315
1788107823016322600,7.433322509765625,,29.600000381469727,1.2999999523162842,1.0491832494735718,2.2660000324249268,1.7294666767120361,,350,570.7999877929688,75.1268683,15.3673233
1788107824007326700,8.42432666015625,,19,1.2999999523162842,1.0590932369232178,2.1500000953674316,2.6467015743255615,,353,570.7999877929688,75.1268633,15.3673367
1788107825014296300,9.43129638671875,,21,1.5,1.0691629648208618,2.0199999809265137,2.4665489196777344,,342,570.7999877929688,75.126855,15.3673567
1788107826012720400,10.429720458984375,,16.5,1.399999976158142,1.079147219657898,2,2.911268949508667,,342,570.7999877929688,75.1268417,15.3673767
1788107827014253800,11.43125390625,,13.5,1.2999999523162842,1.0891625881195068,1.9199999570846558,3.5258471965789795,,349,570.7999877929688,75.1268333,15.367405
1788107828014983200,12.431983154296875,,13.899999618530273,1.399999976158142,1.0991698503494263,1.899999976158142,3.804311990737915,,346,570.7999877929688,75.12683,15.3674383
1788107829014294300,13.431294189453125,,15.100000381469727,1.600000023841858,1.1091629266738892,1.8799999952316284,4.236164093017578,,346,570.7999877929688,75.1268217,15.36748
1788107830011931400,14.428931396484375,,13,1.5,1.119139313697815,1.899999976158142,4.662353992462158,,347,570.7999877929688,75.126815,15.367525
1788107831013591800,15.430591796875,,9.100000381469727,1.100000023841858,1.1291558742523193,1.9199999570846558,4.793093204498291,,342,570.7999877929688,75.1268133,15.3675683
1788107832009908700,16.42690869140625,,9.899999618530273,1.100000023841858,1.139119029045105,1.9329999685287476,4.65103006362915,,337,570.7999877929688,75.1268017,15.367615
1788107833014265300,17.431265380859376,,9.199999809265137,1.2000000476837158,1.1491626501083374,1.9500000476837158,5.064866542816162,,329,570.7999877929688,75.1267833,15.3676583
1788107834014553900,18.431553955078126,,6.599999904632568,1,1.1591655015945435,1.9600000381469727,5.455026149749756,,320,570.7999877929688,75.12676,15.367705
1788107835007394800,19.424394775390624,,8.399999618530273,1.2000000476837158,1.1690939664840698,1.9329999685287476,4.148146152496338,,318,570.7999877929688,75.12673,15.367745
1788107836014559000,20.43155908203125,,8.600000381469727,1.2000000476837158,1.1791656017303467,1.8799999952316284,4.659780502319336,,312,570.7999877929688,75.1266967,15.3677833
1788107837016456000,21.4334560546875,,7,1.100000023841858,1.189184546470642,1.840000033378601,4.862066268920898,,312,570.7999877929688,75.12666,15.36782
1788107838014511000,22.431510986328124,,8.300000190734863,1.2999999523162842,1.1991651058197021,1.7999999523162842,5.07619047164917,,311,570.7999877929688,75.1266217,15.3678583
1788107839012217900,23.4292177734375,,7.199999809265137,1.2999999523162842,1.2091422080993652,1.7829999923706055,5.281564712524414,,308,570.7999877929688,75.1265767,15.3678983
1788107840016369700,24.43336962890625,,6.699999809265137,1.2000000476837158,1.2191836833953857,1.7599999904632568,5.484879970550537,,308,570.7999877929688,75.1265233,15.3679417
1788107841015604000,25.43260400390625,,5.800000190734863,1.2000000476837158,1.2291760444641113,1.7400000095367432,5.705695629119873,,305,570.7999877929688,75.1264683,15.3679833
1788107842014288100,26.4312880859375,,6.400000095367432,1.2000000476837158,1.2391629219055176,1.7330000400543213,6.666682243347168,,306,570.7999877929688,75.1264133,15.368025
