time,seconds_elapsed,z,y,x
150421328016514,0.120223,0.061301,0.0383,0.011752
150421338017745,0.130224,-0.191612,-0.120777,-0.034143
150421348018951,0.140225,-0.472514,-0.309754,-0.07374
150421358020163,0.150226,-0.948384,-0.182531,-0.285806
150421368021369,0.160227,-1.604417,0.023547,-0.608698
150421378022510,0.170229,-1.998539,0.252935,-0.977236
150421388023744,0.180230,-2.23878,0.409158,-1.308437
150421398024975,0.190231,-2.290032,0.463214,-1.390161
150421408026201,0.200232,-2.09867,0.414996,-1.147722
150421418027436,0.210233,-1.5288,0.307133,-0.857927
150421428028681,0.220235,-0.941511,0.312435,-0.561069
150421438029927,0.230236,-0.766075,0.410741,-0.394504
150421448030924,0.240237,-0.678897,0.542604,-0.452894
150421458032153,0.250238,-0.901123,0.507388,-0.695367
150421468033389,0.260239,-1.340451,0.424736,-0.987323
150421478034619,0.270241,-1.542504,0.256308,-1.091005
150421488035850,0.280242,-1.512135,0.166637,-1.046019
150421498037077,0.290243,-1.097984,0.433538,-1.115985
150421508038308,0.300244,-0.711948,0.101922,-0.837146
150421518039519,0.310246,-0.319054,0.041027,-0.548196
150421528040674,0.320247,-0.216396,0.09197,-0.523681
150421538041980,0.330248,-0.277959,0.352002,-0.706698
150421548043218,0.340249,-0.448789,1.703239,-1.48727
150421558044358,0.350250,-0.721641,1.706774,-1.96736
150421568045572,0.360252,-0.838056,1.602767,-1.800894
150421578046773,0.370253,-0.829381,1.431871,-1.402913
150421588048004,0.380254,-0.654644,1.013255,-0.844112
150421598049226,0.390255,-0.545455,0.456939,-1.178171
150421608050457,0.400256,0.340081,1.828422,-1.866036
150421618051693,0.410258,0.64737,1.762551,-1.720347
150421628052924,0.420259,1.138694,1.799798,-1.252075
150421638054155,0.430260,0.432653,1.207406,-0.681118
150421648055375,0.440261,-0.115387,-0.387839,-1.759158
150421658056376,0.450262,-0.478042,0.626218,-0.554038
150421668057619,0.460264,-1.012957,1.283948,0.194353
150421678058836,0.470265,-0.634742,0.867835,0.327902
150421688060085,0.480266,-0.425354,0.872643,0.339122
150421698061316,0.490267,-0.559077,0.75885,0.107163
150421708062547,0.500269,-0.313471,0.91058,-0.163882
150421718063778,0.510270,-1.115794,1.045565,0.518123
150421728064934,0.520271,-1.102117,-0.177797,0.771641
150421738066239,0.530272,-0.249413,-0.210185,0.82759
150421748067409,0.540273,0.434741,0.247639,0.662564
150421758068653,0.550275,0.851944,0.439924,0.238441
150421768069879,0.560276,1.007967,0.607821,0.05511
150421778071124,0.570277,0.397672,0.715841,-0.214575
150421788072364,0.580278,-0.219586,0.270538,1.255904
150421798073595,0.590280,0.730268,-0.148113,0.1559
150421808074826,0.600281,-0.278989,1.169045,-0.452218
150421818076062,0.610282,-1.736849,0.880325,-0.767975
150421828077297,0.620283,-2.275864,0.712134,-0.712717
150421838078528,0.630285,-2.424245,-0.728995,0.888833
150421848079505,0.640286,-1.606381,-0.252429,-0.134667
150421858080749,0.650287,-2.12523,0.532159,-0.408816
150421868081965,0.660288,-2.037099,0.482135,-0.790286
150421878083196,0.670289,-1.951337,0.359003,-1.175925
150421888084431,0.680290,-2.130026,0.26031,-1.159901
150421898085662,0.690292,-2.277751,0.095412,-0.917697
150421908086893,0.700293,-2.08398,-0.068693,-0.615748
