time,seconds_elapsed,z,y,x
1788164788757153300,0.1431533203125,8.427996635437012,4.859086036682129,-1.1824350357055664
1788164788767243300,0.1532431640625,8.433440208435059,4.838939189910889,-1.225466012954712
1788164788777346000,0.163345947265625,8.43588638305664,4.818077087402344,-1.2891889810562134
1788164788787428000,0.173427978515625,8.433427810668945,4.80029821395874,-1.369089961051941
1788164788797505800,0.183505859375,8.426104545593262,4.78622579574585,-1.4604229927062988
1788164788807595500,0.193595458984375,8.417537689208984,4.77105712890625,-1.5562950372695923
1788164788837857300,0.223857177734375,8.413798332214355,4.695119857788086,-1.789937973022461
1788164788868145700,0.254145751953125,8.452879905700684,4.581411838531494,-1.8972179889678955
1788164788888317700,0.274317626953125,8.491321563720703,4.486983776092529,-1.9505009651184082
1788164788898404000,0.284404052734375,8.510952949523926,4.430316925048828,-1.9939969778060913
1788164788908491800,0.29449169921875,8.52910041809082,4.369324207305908,-2.0502469539642334
1788164788938756000,0.324756103515625,8.564888000488281,4.190545082092285,-2.263200044631958
1788164788948843300,0.33484326171875,8.569253921508789,4.1381378173828125,-2.341722011566162
1788164788958929400,0.344929443359375,8.571147918701172,4.086757183074951,-2.423609972000122
1788164788969022200,0.355022216796875,8.57221794128418,4.0275797843933105,-2.517087936401367
1788164788979101200,0.36510107421875,8.573795318603516,3.961332082748413,-2.614936113357544
1788164788989191200,0.375191162109375,8.571634292602539,3.89096999168396,-2.725327968597412
1788164788999276300,0.3852763671875,8.560272216796875,3.819796085357666,-2.8584771156311035
1788164789009362700,0.39536279296875,8.535347938537598,3.7565228939056396,-3.012708902359009
1788164789029541000,0.415541015625,8.4380521774292,3.681162118911743,-3.3598079681396484
1788164789039618800,0.425618896484375,8.374059677124023,3.656580924987793,-3.5418310165405273
1788164789049714000,0.4357138671875,8.312844276428223,3.6222269535064697,-3.7169950008392334
1788164789059803400,0.445803466796875,8.258538246154785,3.5736379623413086,-3.8814499378204346
1788164789069891600,0.4558916015625,8.203330993652344,3.5067451000213623,-4.055616855621338
1788164789079976400,0.4659765625,8.150172233581543,3.430356979370117,-4.224606990814209
1788164789090066200,0.476066162109375,8.09345817565918,3.3364460468292236,-4.405005931854248
1788164789100162800,0.486162841796875,8.031333923339844,3.2289910316467285,-4.594696044921875
1788164789110253300,0.49625341796875,7.951863765716553,3.11588191986084,-4.806155204772949
1788164789120335000,0.506335205078125,7.841217994689941,3.0060079097747803,-5.051653861999512
1788164789130429000,0.516428955078125,7.697303771972656,2.9150290489196777,-5.319225788116455
1788164789140515800,0.526515869140625,7.537143230438232,2.8474369049072266,-5.578849792480469
1788164789150609400,0.536609375,7.360232830047607,2.7923779487609863,-5.836916923522949
1788164789160697300,0.546697265625,7.15526819229126,2.7365429401397705,-6.111751079559326
1788164789170787800,0.556787841796875,6.932030200958252,2.6686859130859375,-6.392574787139893
1788164789180875300,0.566875244140625,6.707783222198486,2.582848072052002,-6.661420822143555
1788164789190959600,0.576959716796875,6.467206001281738,2.4806630611419678,-6.932639122009277
1788164789201040000,0.587039794921875,6.204105854034424,2.3723061084747314,-7.205639839172363
1788164789211131400,0.59713134765625,5.917230129241943,2.2520649433135986,-7.480278968811035
1788164789221219300,0.60721923828125,5.60274076461792,2.111898899078369,-7.758169174194336
1788164789231309800,0.617309814453125,5.259525775909424,1.9468189477920532,-8.036624908447266
1788164789241395000,0.62739501953125,4.892451763153076,1.7593059539794922,-8.307149887084961
1788164789251489000,0.637489013671875,4.517851829528809,1.5653280019760132,-8.554460525512695
1788164789261579800,0.647579833984375,4.15088415145874,1.383273959159851,-8.76907730102539
1788164789271663400,0.657663330078125,3.79459810256958,1.223510980606079,-8.952319145202637
1788164789281748700,0.667748779296875,3.4347639083862305,1.0617430210113525,-9.11674976348877
1788164789291849000,0.677848876953125,3.0547680854797363,0.8821489810943604,-9.269856452941895
1788164789301948000,0.687947998046875,2.6518619060516357,0.6833840012550354,-9.409600257873535
1788164789312043800,0.698043701171875,2.2418038845062256,0.4719499945640564,-9.528463363647461
1788164789322133500,0.708133544921875,1.8425099849700928,0.2631010115146637,-9.621641159057617
1788164789332220000,0.718219970703125,1.475864052772522,0.059741999953985214,-9.68804931640625
1788164789342309400,0.728309326171875,1.1424959897994995,-0.1467680037021637,-9.73206901550293
1788164789352404500,0.738404541015625,0.830253005027771,-0.34811699390411377,-9.758561134338379
1788164789362488600,0.748488525390625,0.5360980033874512,-0.5340610146522522,-9.77074146270752
1788164789372576800,0.75857666015625,0.2576330006122589,-0.7062489986419678,-9.771121978759766
1788164789382663200,0.7686630859375,-0.0028349999338388443,-0.8721039891242981,-9.761116981506348
1788164789392753700,0.778753662109375,-0.22623799741268158,-1.03541100025177,-9.742521286010742
1788164789402833700,0.788833740234375,-0.4045340120792389,-1.199746012687683,-9.717869758605957
1788164789412931600,0.798931640625,-0.5561450123786926,-1.3476840257644653,-9.690945625305176
1788164789423023000,0.809023193359375,-0.6992170214653015,-1.4713280200958252,-9.66365909576416
1788164789433115600,0.81911572265625,-0.8421090245246887,-1.5681159496307373,-9.637005805969238
1788164789443205600,0.82920556640625,-0.9838219881057739,-1.6372710466384888,-9.61204719543457
1788164789453294000,0.839294189453125,-1.1199380159378052,-1.6772129535675049,-9.590239524841309
1788164789463384800,0.849384765625,-1.2396659851074219,-1.6961239576339722,-9.57216739654541
1788164789473480400,0.85948046875,-1.340029001235962,-1.7130260467529297,-9.555619239807129
1788164789493652500,0.879652587890625,-1.469817042350769,-1.765483021736145,-9.526947021484375
1788164789503746800,0.889746826171875,-1.5196110010147095,-1.7860610485076904,-9.515292167663574
1788164789513834800,0.899834716796875,-1.5463919639587402,-1.7819329500198364,-9.511751174926758
1788164789523922400,0.90992236328125,-1.5713750123977661,-1.760833978652954,-9.511585235595703
1788164789534010400,0.92001025390625,-1.5918829441070557,-1.714555025100708,-9.51662826538086
