time,seconds_elapsed,mslAltitudeAccuracy,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,altitudeAboveMeanSeaLevel,bearing,altitude,longitude,latitude
1788107985847729400,2.6947294921875,,40.400001525878906,2.299999952316284,1.9118528366088867,3.5,2.5329480171203613,,26,576.8999633789062,75.1219017,15.3706317
1788107986347714300,3.19471435546875,,32.20000076293945,1.899999976158142,1.916852593421936,3.450000047683716,2.594714641571045,,24,576.8999633789062,75.1219,15.3706217
1788107987350240800,4.19724072265625,,25.100000381469727,1.600000023841858,1.9268778562545776,3.2660000324249268,2.735748529434204,,21,576.8999633789062,75.1218867,15.3706267
1788107988294000000,5.141000244140625,,0,0,2.782472848892212,12.612000465393066,0,,0,572.5999755859375,75.1218867,15.3706267
1788107988354893600,5.2018935546875,,23.700000762939453,1.899999976158142,2.7830817699432373,10.59000015258789,3.336944103240967,,15,572.5999755859375,75.12189,15.3706517
1788107989349943800,6.19694384765625,,19.200000762939453,1.7999999523162842,2.793032169342041,9.208000183105469,3.7152650356292725,,16,572.5999755859375,75.1218983,15.3706733
1788107990350021400,7.197021484375,,18.200000762939453,1.899999976158142,2.8030331134796143,8.234999656677246,3.9026238918304443,,12,572.5999755859375,75.1219083,15.37071
1788107991355468300,8.20246826171875,,16.5,1.7999999523162842,2.8130874633789062,8.824999809265137,4.277856349945068,,10,572.5999755859375,75.1219333,15.370745
1788107992353630200,9.200630126953126,,17.399999618530273,1.7000000476837158,2.8230690956115723,8.690999984741211,4.024612903594971,,11,572.5999755859375,75.1219483,15.3707883
1788107993375706600,10.22270654296875,,19.899999618530273,1.7999999523162842,2.833289861679077,2.2200000286102295,3.702911615371704,,13,572.5999755859375,75.121955,15.3708267
1788107994353446000,11.20044580078125,,21.799999237060547,2,2.8430674076080322,2.180000066757202,3.358562469482422,,16,572.5999755859375,75.1219617,15.3708617
1788107996006931200,12.85393115234375,,18.899999618530273,1.2999999523162842,2.859602212905884,2.0999999046325684,2.7383222579956055,,20,572.5999755859375,75.121975,15.3709167
1788107997007838500,13.85483837890625,,15.399999618530273,1.2000000476837158,2.8696112632751465,2.0399999618530273,2.9673736095428467,,21,572.5999755859375,75.1219833,15.3709517
1788107998009016800,14.856016845703126,,15,1.2000000476837158,2.8796229362487793,1.9800000190734863,2.9668588638305664,,31,572.5999755859375,75.121995,15.3709767
1788107999011967500,15.858967529296875,,12.199999809265137,1.100000023841858,2.8896524906158447,1.899999976158142,3.206719398498535,,51,572.5999755859375,75.1220167,15.3709967
1788108000012517600,16.859517578125,,13.5,1.2999999523162842,2.899657964706421,1.7999999523162842,3.4141523838043213,,67,572.5999755859375,75.1220417,15.37101
1788108001012854500,17.8598544921875,,8.699999809265137,1.2000000476837158,2.909661293029785,1.7200000286102295,4.727209091186523,,79,572.5999755859375,75.1220783,15.3710217
1788108002012715300,18.85971533203125,,8.699999809265137,1.100000023841858,2.9196600914001465,1.659999966621399,4.6922078132629395,,85,572.5999755859375,75.12212,15.3710283
1788108003014066700,19.861066650390626,,8.5,1.100000023841858,2.929673433303833,1.6200000047683716,4.908390998840332,,88,572.5999755859375,75.1221667,15.37103
1788108004016482600,20.863482666015624,,11.899999618530273,1.399999976158142,2.939697742462158,1.600000023841858,4.481171607971191,,114,572.5999755859375,75.1222117,15.3710333
1788108005018509600,21.865509521484373,,11.100000381469727,1.100000023841858,2.9497179985046387,1.600000023841858,3.6004819869995117,,115,572.5999755859375,75.1222483,15.3710367
1788108006015410200,22.86241015625,,13.300000190734863,1.2000000476837158,2.9596869945526123,1.600000023841858,3.810488700866699,,114,572.5999755859375,75.1222783,15.3710383
1788108007019008300,23.86600830078125,,14,1.2000000476837158,2.9697229862213135,1.600000023841858,3.8382835388183594,,111,572.5999755859375,75.122305,15.3710417
1788108008011605800,24.858605712890625,,13,1.100000023841858,2.9796488285064697,1.600000023841858,3.8542399406433105,,107,572.5999755859375,75.1223383,15.3710467
1788108009018867500,25.865867431640623,,11,1.100000023841858,2.9897215366363525,1.600000023841858,3.9082858562469482,,95,572.5999755859375,75.122375,15.371055
1788108010012944600,26.859944580078125,,13.199999809265137,1.2999999523162842,2.999662399291992,1.600000023841858,3.992185592651367,,91,572.5999755859375,75.1224167,15.3710667
1788108011013151700,27.86015185546875,,11.399999618530273,1.2999999523162842,3.009664297103882,1.600000023841858,3.9576990604400635,,91,572.5999755859375,75.1224617,15.371075
1788108012013218300,28.86021826171875,,10.300000190734863,1.2000000476837158,3.019665002822876,1.600000023841858,3.9556403160095215,,90,572.5999755859375,75.122505,15.3710867
1788108013009639200,29.85663916015625,,9.899999618530273,1.2000000476837158,3.0296292304992676,1.600000023841858,3.9535813331604004,,89,572.5999755859375,75.12255,15.3711017
1788108014011693300,30.858693359375,,11.800000190734863,1.5,3.039649724960327,1.600000023841858,3.9932150840759277,,79,572.5999755859375,75.1226,15.3711117
1788108015012243700,31.85924365234375,,13.5,1.2000000476837158,3.0496551990509033,1.600000023841858,3.9808616638183594,,79,572.5999755859375,75.1226417,15.37112
1788108016011058200,32.85805810546875,,14.5,1.100000023841858,3.059643507003784,1.600000023841858,3.9751996994018555,,81,572.5999755859375,75.1226767,15.3711267
1788108017010584000,33.857583984375,,18,1.100000023841858,3.069638729095459,1.600000023841858,3.905712127685547,,80,572.5999755859375,75.12271,15.3711333
1788108018016657000,34.86365698242187,,10.100000381469727,0.6000000238418579,3.0796995162963867,1.600000023841858,3.76879620552063,,80,572.5999755859375,75.1227333,15.3711367
1788108019012857300,35.859857421875,,19.899999618530273,1.2000000476837158,3.0896613597869873,1.5800000429153442,3.6277623176574707,,80,572.5999755859375,75.1227583,15.3711417
1788108020017407200,36.8644072265625,,12.899999618530273,1.100000023841858,3.0997068881988525,1.559999942779541,3.5243029594421387,,81,572.5999755859375,75.1227933,15.3711367
1788108021013253000,37.86025317382813,,11.5,1.100000023841858,3.1096653938293457,1.5399999618530273,3.44091796875,,82,572.5999755859375,75.12283,15.3711333
1788108022011245300,38.85824536132812,,11.399999618530273,1.100000023841858,3.119645357131958,1.5199999809265137,3.3405473232269287,,93,572.5999755859375,75.12287,15.371135
1788108023012073700,39.85907373046875,,10.800000190734863,1.2000000476837158,3.1296536922454834,1.5160000324249268,3.263338804244995,,92,572.5999755859375,75.12291,15.3711367
1788108024013271800,40.86027172851563,,12.399999618530273,1.399999976158142,3.1396656036376953,1.5199999809265137,3.226278781890869,,90,572.5999755859375,75.1229533,15.37114
1788108025009153500,41.85615356445312,,12.899999618530273,1.399999976158142,3.1496243476867676,1.5499999523162842,3.3148112297058105,,78,572.5999755859375,75.1229967,15.3711467
1788108026010204400,42.857204345703124,,12.699999809265137,1.399999976158142,3.159634828567505,1.5829999446868896,3.4239323139190674,,81,572.5999755859375,75.123045,15.3711533
1788108027010164500,43.85716455078125,,12,1.2999999523162842,3.1696345806121826,1.6160000562667847,3.6076879501342773,,77,572.5999755859375,75.1230883,15.3711617
1788108028011630300,44.85863037109375,,10.600000381469727,1.2000000476837158,3.1796491146087646,1.649999976158142,3.865049123764038,,71,572.5999755859375,75.1231317,15.37117
1788108029011642000,45.85864208984375,,13.899999618530273,1.2999999523162842,3.1896493434906006,1.6829999685287476,4.008141994476318,,70,572.5999755859375,75.1231717,15.3711817
1788108030012558300,46.85955834960937,,16.700000762939453,1.399999976158142,3.1996583938598633,1.7000000476837158,4.008141994476318,,69,572.5999755859375,75.123205,15.371195
1788108031014191600,47.86119165039062,,16.200000762939453,1.2999999523162842,3.209674835205078,1.7000000476837158,3.962331771850586,,72,572.5999755859375,75.123235,15.3712067
1788108032013186000,48.86018603515625,,21,1.399999976158142,3.2196648120880127,1.7200000286102295,3.8614461421966553,,69,572.5999755859375,75.1232567,15.371215
1788108033013806600,49.860806640625,,16.299999237060547,1.100000023841858,3.229671001434326,1.7400000095367432,3.681293249130249,,66,572.5999755859375,75.1232783,15.37122
1788108034015357700,50.862357666015626,,13.300000190734863,1.100000023841858,3.2396864891052246,1.7400000095367432,3.5474655628204346,,67,572.5999755859375,75.1233067,15.3712283
1788108035013679900,51.860679931640625,,10.699999809265137,1.100000023841858,3.2496695518493652,1.7400000095367432,3.481581211090088,,68,572.5999755859375,75.1233433,15.3712367
1788108036015372800,52.86237280273438,,7.199999809265137,1,3.2596864700317383,1.7200000286102295,3.522758960723877,,74,572.5999755859375,75.1233883,15.371245
1788108037015827700,53.86282763671875,,7.699999809265137,1.100000023841858,3.269691228866577,1.6799999475479126,3.591731548309326,,79,572.5999755859375,75.12344,15.371255
1788108038008441000,54.85544116210937,,9.899999618530273,1.2999999523162842,3.2796173095703125,1.6829999685287476,3.6493804454803467,,80,572.5999755859375,75.1234867,15.3712633
1788108039008661800,55.855661865234374,,11,1.2000000476837158,3.2896194458007812,1.6660000085830688,3.72607421875,,84,572.5999755859375,75.123535,15.3712667
1788108040009238000,56.85623803710938,,14.899999618530273,1.2999999523162842,3.2996251583099365,1.6660000085830688,3.781149387359619,,84,572.5999755859375,75.123575,15.37127
1788108041009575000,57.85657495117187,,13.600000381469727,1.2999999523162842,3.309628486633301,1.6660000085830688,3.790929079055786,,84,572.5999755859375,75.1236083,15.3712683
1788108042011408100,58.858408203125,,12.5,1.2000000476837158,3.3196468353271484,1.6829999685287476,3.872255325317383,,84,572.5999755859375,75.1236417,15.3712667
1788108043012411600,59.85941162109375,,12.5,1.2000000476837158,3.3296570777893066,1.7000000476837158,4.0318193435668945,,89,572.5999755859375,75.12368,15.371265
1788108044012238000,60.85923803710938,,9.800000190734863,1.2000000476837158,3.3396551609039307,1.7000000476837158,4.16513204574585,,91,572.5999755859375,75.1237217,15.3712567
1788108045011996700,61.85899658203125,,11.300000190734863,1.2999999523162842,3.3496527671813965,1.7200000286102295,4.287121295928955,,103,572.5999755859375,75.1237667,15.3712483
1788108046010647800,62.85764770507812,,10.199999809265137,1.2999999523162842,3.3596394062042236,1.7400000095367432,4.340137958526611,,100,572.5999755859375,75.1238133,15.37124
1788108047017606400,63.8646064453125,,7.699999809265137,1,3.369709014892578,1.7799999713897705,4.339108467102051,,97,572.5999755859375,75.1238617,15.371235
1788108048014475800,64.86147583007812,,7.699999809265137,1,3.3796775341033936,1.8200000524520874,4.33807897567749,,98,572.5999755859375,75.1239083,15.37123
1788108049019331000,65.8663310546875,,9.600000381469727,1.100000023841858,3.389726161956787,1.8600000143051147,4.316460609436035,,96,572.5999755859375,75.1239533,15.371225
