time,seconds_elapsed,z,y,x
1788108184916814300,0.118814453125,0.028737500309944153,-0.1247124969959259,-0.07067500054836273
1788108184936991000,0.138990966796875,0.06421250104904175,-0.016087500378489494,-0.18067499995231628
1788108184947080400,0.14908056640625,0.10449999570846558,0.02914999984204769,-0.16238750517368317
1788108184957170400,0.15917041015625,0.1093124970793724,0.05843750014901161,-0.1013374999165535
1788108184977355300,0.179355224609375,0.015262499451637268,0.08291249722242355,0.2237125039100647
1788108184987436000,0.18943603515625,-0.017737500369548798,0.02433750033378601,0.34581249952316284
1788108184997526300,0.1995263671875,0.017737500369548798,-0.05389999970793724,0.369049996137619
1788108185007619800,0.209619873046875,0.08978749811649323,-0.06971249729394913,0.34347498416900635
1788108185017711900,0.2197119140625,0.17407499253749847,-0.007424999959766865,0.3030500113964081
1788108185027797000,0.229796875,0.14354999363422394,0.12086249887943268,0.2457125037908554
1788108185037885200,0.23988525390625,0.10326249897480011,0.22824999690055847,0.16499999165534973
1788108185047985000,0.24998486328125,0.08249999582767487,0.2686749994754791,0.08923749625682831
1788108185058069000,0.260069091796875,0.09102500230073929,0.3137750029563904,0.028187500312924385
1788108185068156000,0.270156005859375,0.09473749995231628,0.38472500443458557,-0.0193875003606081
1788108185078245600,0.28024560546875,0.07150000333786011,0.4470124840736389,-0.037812501192092896
1788108185088338400,0.29033837890625,0.06778749823570251,0.4604874849319458,-0.04633750021457672
1788108185098429200,0.30042919921875,0.11426249891519547,0.4604874849319458,-0.05967500060796738
1788108185108520200,0.310520263671875,0.1350249946117401,0.4750624895095825,-0.0719124972820282
1788108185118614300,0.3206142578125,0.11921250075101852,0.5252500176429749,-0.040150001645088196
1788108185128708000,0.3307080078125,0.08373750001192093,0.5715875029563904,0.01966249942779541
1788108185138799000,0.340799072265625,0.0775500014424324,0.6632999777793884,0.06613750010728836
1788108185148897300,0.350897216796875,0.1069749966263771,0.6693499684333801,0.03918749839067459
1788108185158985000,0.36098486328125,0.16431249678134918,0.6107749938964844,0.00013749999925494194
1788108185169084400,0.37108447265625,0.20350000262260437,0.4690124988555908,-0.01209999993443489
1788108185179171800,0.381171875,0.21326249837875366,0.22591249644756317,0.02213750034570694
1788108185189265000,0.391264892578125,0.17407499253749847,0.12815000116825104,0.13199999928474426
1788108185199355000,0.40135498046875,0.10449999570846558,0.049912501126527786,0.2872374951839447
1788108185209448200,0.4114482421875,-0.053075000643730164,0.1391499936580658,0.5218124985694885
1788108185219537000,0.421536865234375,-0.17407499253749847,0.12443749606609344,0.6329125165939331
1788108185229635000,0.431635009765625,-0.21683749556541443,-0.0906125009059906,0.546287477016449
1788108185239720200,0.44172021484375,-0.19607499241828918,-0.1699499934911728,0.44481250643730164
1788108185249803800,0.4518037109375,-0.18988749384880066,-0.10037499666213989,0.3727625012397766
1788108185259894000,0.46189404296875,-0.17778749763965607,-0.04661250114440918,0.2835249900817871
1788108185269990700,0.47199072265625,-0.14588749408721924,0.04386249929666519,0.19923749566078186
1788108185280078300,0.482078369140625,-0.08978749811649323,0.12815000116825104,0.11742500215768814
1788108185290172000,0.492171875,-0.006737499963492155,0.1671999990940094,0.05142499879002571
1788108185300263000,0.502262939453125,0.08249999582767487,0.234437495470047,0.02213750034570694
1788108185310365400,0.512365478515625,0.13378749787807465,0.36024999618530273,0.018424998968839645
1788108185320455200,0.522455078125,0.1387374997138977,0.45801249146461487,0.01966249942779541
1788108185330540500,0.53254052734375,0.148499995470047,0.5068249702453613,0.018424998968839645
1788108185340635400,0.542635498046875,0.16197499632835388,0.5142499804496765,-0.008387500420212746
1788108185350753800,0.55275390625,0.1704999953508377,0.5288249850273132,-0.020624998956918716
1788108185360845300,0.56284521484375,0.19607499241828918,0.46406251192092896,-0.015812499448657036
1788108185370940000,0.57293994140625,0.18878750503063202,0.3639625012874603,0.007424999959766865
1788108185381023500,0.5830234375,0.17297500371932983,0.2796750068664551,0.037950001657009125
1788108185391117300,0.593117431640625,0.16431249678134918,0.24791249632835388,0.08923749625682831
1788108185401203200,0.603203125,0.13021250069141388,0.27348750829696655,0.1699499934911728
1788108185411298600,0.613298583984375,0.116737499833107,0.31872498989105225,0.23100000619888306
