time,seconds_elapsed,mslAltitudeAccuracy,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,altitudeAboveMeanSeaLevel,bearing,altitude,longitude,latitude
1788107462146211000,1.139211181640625,,179.89999389648438,3,1.8414689302444458,5.300000190734863,0.40405693650245667,,139,571.5,75.12705,15.3671217
1788107462645529300,1.638529296875,,179.89999389648438,2.299999952316284,1.8464621305465698,4.800000190734863,0.19628626108169556,,178.584228515625,571.5,75.1270448,15.3671163
1788107463513160700,2.50616064453125,,0,1.7999999523162842,1.8551384210586548,4.199999809265137,0.051954325288534164,,0,571.5,75.1270261,15.3671142
1788107464008927700,3.001927734375,,140.1999969482422,1.5,1.8600960969924927,3.799999952316284,0.24342872202396393,,336.9794616699219,571.5,75.1270243,15.3671203
1788107464510606300,3.5036064453125,,79.5,1.7000000476837158,1.8651129007339478,3.5199999809265137,0.45232895016670227,,332.8986511230469,571.5,75.1270213,15.3671269
1788107465510416100,4.503416015625,,42.900001525878906,1.899999976158142,1.8751109838485718,3.299999952316284,0.8174964189529419,,341.5589904785156,571.5,75.1270055,15.3671403
1788107467018319600,6.011319580078125,,180,1.5183907747268677,1.2191234827041626,3.7320001125335693,1.1915738582611084,,49.70387268066406,570.7000122070312,75.1270002,15.3671545
1788107468010541300,7.003541259765625,,76.69733428955078,0.2177022397518158,1.2290457487106323,3.937999963760376,2.4890027046203613,,16.616504669189453,570.7000122070312,75.1269919,15.3671746
1788107469027010000,8.020010009765626,,82.091796875,0.21762508153915405,1.2390453815460205,5.679999828338623,2.551820993423462,,12.45483112335205,570.7000122070312,75.12699,15.3671908
1788107470043961600,9.036961669921874,,48.18449783325195,0.23799873888492584,1.2490288019180298,7.15500020980835,2.283141613006592,,9.053715705871582,570.7000122070312,75.1269821,15.3672215
1788107471010843600,10.00384375,,24.610597610473633,0.2235957682132721,1.2590488195419312,7.811999797821045,1.493933081626892,,10.92556095123291,570.7000122070312,75.1269712,15.3672654
1788107472011208700,11.004208740234375,,26.910295486450195,0.22793026268482208,1.2690523862838745,7.283999919891357,1.9323146343231201,,9.057613372802734,570.7000122070312,75.1269676,15.3672877
1788107473008316200,12.001316162109376,,31.8083438873291,0.21812739968299866,1.27902352809906,7.02400016784668,1.6435736417770386,,3.505643606185913,570.7000122070312,75.126964,15.3673093
1788107474010617300,13.003617431640626,,27.15958595275879,0.23279385268688202,1.2890465259552002,5.979000091552734,1.9570034742355347,,0.14901044964790344,570.7000122070312,75.1269576,15.3673276
1788107475015813400,14.0088134765625,,31.042783737182617,0.23279955983161926,1.2990460395812988,5.349999904632568,1.9789780378341675,,358.4551086425781,570.7000122070312,75.1269555,15.3673462
1788107476010886400,15.003886474609375,,22.29020881652832,0.21648111939430237,1.3090492486953735,5.256999969482422,2.411545991897583,,351.1998291015625,570.7000122070312,75.1269408,15.3673723
1788107477010575600,16.00357568359375,,16.100000381469727,1.399999976158142,1.319046139717102,4.664000034332275,3.0651707649230957,,356,570.7000122070312,75.1269117,15.36743
1788107478012419800,17.005419921875,,14.100000381469727,1.399999976158142,1.3290644884109497,4.054999828338623,3.75386905670166,,354,570.7000122070312,75.1269083,15.3674683
1788107479014259500,18.007259521484375,,10.600000381469727,1.399999976158142,1.339082956314087,3.3510000705718994,4.5146284103393555,,351,570.7000122070312,75.1269017,15.3675167
1788107480014592800,19.0075927734375,,11.199999809265137,1.399999976158142,1.3490862846374512,2.365000009536743,4.927950382232666,,344,570.7000122070312,75.12689,15.3675667
1788107481012777700,20.00577783203125,,9.600000381469727,1.2999999523162842,1.3590681552886963,1.7000000476837158,3.018845796585083,,335,570.7000122070312,75.1268733,15.3676133
1788107482019532500,21.012532470703125,,8.600000381469727,1.2000000476837158,1.3691356182098389,1.7000000476837158,3.5412888526916504,,330,570.7000122070312,75.1268483,15.3676633
1788107483013390600,22.006390625,,8.300000190734863,1.2999999523162842,1.379074215888977,1.7000000476837158,3.962331771850586,,326,570.7000122070312,75.126815,15.3677117
1788107484012359000,23.00535888671875,,8.800000190734863,1.2999999523162842,1.3890639543533325,1.6829999685287476,4.334990501403809,,319,570.7000122070312,75.1267767,15.3677583
1788107485017951500,24.010951416015626,,9.199999809265137,1.5,1.3991198539733887,1.659999966621399,4.716914653778076,,311,570.7000122070312,75.126735,15.3678017
1788107486008303400,25.001303466796877,,8.899999618530273,1.399999976158142,1.409023404121399,1.649999976158142,5.056116580963135,,313,570.7000122070312,75.1266917,15.367845
1788107487009756000,26.002755859375,,9.800000190734863,1.5,1.419037938117981,1.649999976158142,5.324286460876465,,313,570.7000122070312,75.12665,15.3678817
1788107488009543000,27.00254296875,,9.300000190734863,1.399999976158142,1.4290357828140259,1.649999976158142,5.530175685882568,,313,570.7000122070312,75.1266033,15.3679183
1788107489011650800,28.00465087890625,,9,1.399999976158142,1.4390568733215332,1.649999976158142,5.657826900482178,,309,570.7000122070312,75.12656,15.3679533
1788107490011229700,29.004229736328124,,8.600000381469727,1.399999976158142,1.4490526914596558,1.649999976158142,5.778271675109863,,307,570.7000122070312,75.1265117,15.36799
1788107491013230800,30.00623095703125,,7.800000190734863,1.2999999523162842,1.4590725898742676,1.659999966621399,5.888936996459961,,306,570.7000122070312,75.1264633,15.3680217
1788107492010933000,31.00393310546875,,9.100000381469727,1.5,1.4690496921539307,1.659999966621399,5.967689514160156,,305,570.7000122070312,75.1264117,15.368055
1788107493017708000,32.0107080078125,,7.199999809265137,1.2999999523162842,1.4791173934936523,1.659999966621399,6.051074504852295,,301,570.7000122070312,75.126355,15.3680917
1788107494012103000,33.00510302734375,,6.699999809265137,1.2000000476837158,1.4890613555908203,1.659999966621399,6.182843208312988,,302,570.7000122070312,75.1262933,15.36813
1788107495010524000,34.00352392578125,,6.400000095367432,1.2999999523162842,1.4990456104278564,1.6660000085830688,7.256039142608643,,303,570.7000122070312,75.1262333,15.3681683
1788107496012681000,35.005680908203125,,10.100000381469727,1.899999976158142,1.509067177772522,1.6829999685287476,7.264274597167969,,305,570.7000122070312,75.126175,15.3682083
1788107497014803500,36.00780346679687,,10.800000190734863,1.899999976158142,1.5190883874893188,1.7000000476837158,7.0331645011901855,,298,570.7000122070312,75.126115,15.368245
1788107498016947000,37.00994702148437,,8.800000190734863,1.600000023841858,1.5291098356246948,1.715999960899353,7.229788303375244,,304,570.7000122070312,75.1260533,15.368285
1788107499009431300,38.002431396484376,,10.899999618530273,1.7000000476837158,1.5390346050262451,1.7330000400543213,6.659476280212402,,303,570.7000122070312,75.1259933,15.3683233
1788107500011074300,39.00407421875,,10,1.7000000476837158,1.54905104637146,1.7599999904632568,6.646093368530273,,305,570.7000122070312,75.1259433,15.3683517
1788107501011676700,40.0046767578125,,9.600000381469727,1.600000023841858,1.5590571165084839,1.7829999923706055,6.346010208129883,,302,570.7000122070312,75.12589,15.3683817
1788107502010926600,41.00392651367188,,7.699999809265137,1.399999976158142,1.569049596786499,1.7999999523162842,6.7830095291137695,,305,570.7000122070312,75.125835,15.3684167
1788107503011329500,42.00432958984375,,9,1.600000023841858,1.5790536403656006,1.815999984741211,6.7701416015625,,308,570.7000122070312,75.1257817,15.3684567
1788107504011214800,43.00421484375,,11.399999618530273,1.7000000476837158,1.589052438735962,1.8200000524520874,5.747902870178223,,306,570.7000122070312,75.1257283,15.3684883
1788107505010949000,44.00394921875,,13.600000381469727,1.7999999523162842,1.5990498065948486,1.815999984741211,5.210018157958984,,307,570.7000122070312,75.1256817,15.3685217
1788107506013120800,45.006120849609374,,12.899999618530273,1.5,1.6090714931488037,1.7799999713897705,4.526981830596924,,311,570.7000122070312,75.12564,15.3685533
1788107507010943500,46.00394360351562,,13.899999618530273,1.5,1.6190497875213623,1.7599999904632568,4.029245376586914,,308,570.7000122070312,75.1256067,15.3685783
1788107508014444300,47.0074443359375,,12.199999809265137,1.399999976158142,1.629084825515747,1.7400000095367432,4.27940034866333,,309,570.7000122070312,75.125575,15.3686017
1788107509014545200,48.007545166015625,,13.899999618530273,1.600000023841858,1.6390857696533203,1.7200000286102295,4.557865142822266,,309,570.7000122070312,75.1255417,15.36863
1788107510016159700,49.00915966796875,,15.100000381469727,1.7000000476837158,1.649101972579956,1.7000000476837158,4.52131986618042,,311,570.7000122070312,75.1255067,15.3686567
1788107511019157200,50.0121572265625,,12,1.5,1.6591318845748901,1.7200000286102295,4.661839008331299,,316,570.7000122070312,75.1254733,15.368685
1788107512015836200,51.008836181640625,,12,1.5,1.6690987348556519,1.7400000095367432,5.014938831329346,,315,570.7000122070312,75.12544,15.3687183
