time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
195566941000000,2.091243,13.461,0.0,0.0,569.2999877929688,75.1271897,15.3669253
195573188944124,8.339187,26.0,1.4697084,333.4889,569.2999877929688,75.1271961,15.3668813
195574178628316,9.328871,16.5,1.1611321,329.69522,569.2999877929688,75.1272105,15.3668557
195575170668046,10.320911,12.833,1.2799255,327.93442,569.2999877929688,75.1271975,15.3668566
195576168362897,11.318606,16.276,1.2907169,329.3014,569.5999755859375,75.1271944,15.3668729
195577176499429,12.326743,14.769,1.3553776,314.88132,569.5999755859375,75.127207,15.3668806
195578175280505,13.325524,13.909,2.3857565,291.7662,569.5999755859375,75.1271683,15.3668889
195579180178697,14.330422,12.824,2.6252816,289.7082,569.5999755859375,75.127128,15.3669015
195580170268235,15.320511,11.742,2.8412015,291.1622,569.5999755859375,75.1270865,15.3669194
195581189689619,16.339933,9.563,2.75998,298.5779,569.5999755859375,75.1270537,15.3669384
195582181532426,17.331776,8.406,2.5675151,305.60434,569.5999755859375,75.1270301,15.3669588
195583177884348,18.328128,6.881,2.3955777,310.4365,569.5999755859375,75.127011,15.3669793
195584163801001,19.314044,6.701,2.3933825,312.4732,569.5999755859375,75.1269928,15.3670001
195585176753270,20.326996,5.652,2.329067,308.7441,569.5999755859375,75.1269748,15.3670189
195586177672307,21.327915,5.319,2.6063247,310.1912,569.5999755859375,75.1269576,15.3670379
195587178643499,22.328887,5.024,2.9312763,307.12033,569.5999755859375,75.1269365,15.3670578
195588205266960,23.355510,4.824,3.229679,312.83893,569.5999755859375,75.1269138,15.3670811
195589178062613,24.328306,4.963,3.3553126,320.90018,569.5999755859375,75.1268958,15.3671108
195590129754190,25.279997,5.037,3.3869798,330.78265,569.5999755859375,75.1268809,15.3671413
195591178656381,26.328900,5.1,3.1951194,347.45145,569.5999755859375,75.1268909,15.367193
195592084774914,27.235018,4.923,3.1109388,352.9797,569.5999755859375,75.1268949,15.3672278
195593188022225,28.338265,4.719,2.0918403,2.7491114,569.5999755859375,75.1269072,15.367242
195594177412994,29.327656,4.397,1.7295891,5.446701,569.5999755859375,75.1269118,15.3672544
195595207870378,30.358114,3.569,1.4750422,4.2281857,569.5999755859375,75.1269145,15.3672662
195596197680646,31.347924,3.242,1.3729161,356.4977,569.5999755859375,75.1269136,15.3672766
195597195077992,32.345321,3.0,1.380219,355.512,569.5999755859375,75.1269108,15.3672885
195598144627275,33.294870,3.0,1.3063462,3.3290772,569.5999755859375,75.12691,15.3673005
195599057000000,34.207243,3.405,0.0,0.0,570.7000122070312,75.126907,15.3673115
195600177876490,35.328120,3.439,4.0299997,354.0,570.7000122070312,75.1269011,15.3673853
195601167090335,36.317334,3.433,4.17,352.0,570.7000122070312,75.1268974,15.3674335
195602171196180,37.321439,3.474,4.22,352.0,570.7000122070312,75.1268873,15.3674782
195603180955987,38.331199,3.628,4.31,350.0,570.7000122070312,75.1268846,15.3675212
195604195937679,39.346181,2.6,4.5,349.0,570.7000122070312,75.1268825,15.3675718
195605175932871,40.326176,2.583,4.71,339.0,570.7000122070312,75.1268835,15.3676229
195606180291370,41.330535,2.4,5.1,333.0,570.7000122070312,75.1268768,15.3676732
195607205111408,42.355355,2.3,5.6,329.0,570.7000122070312,75.1268514,15.3677176
195608197701022,43.347944,2.2,5.75,315.0,570.7000122070312,75.1268183,15.3677619
195609209192329,44.359436,2.2,5.7999997,312.0,570.7000122070312,75.1267773,15.3678051
195610216145482,45.366389,2.2,5.74,306.0,570.7000122070312,75.1267359,15.3678385
195611201057059,46.351300,2.3,5.8799996,307.0,570.7000122070312,75.1266905,15.3678727
195612194564173,47.344807,2.333,6.0,306.0,570.7000122070312,75.1266437,15.3679089
195613195862403,48.346106,2.333,6.46,306.0,570.7000122070312,75.1265929,15.3679416
195614209561056,49.359804,2.4,6.85,307.0,570.7000122070312,75.1265387,15.3679794
195615200763517,50.351007,2.333,6.92,307.0,570.7000122070312,75.1264851,15.3680187
195616201150017,51.351393,2.3,6.79,307.0,570.7000122070312,75.1264337,15.368061
195617203778631,52.354022,2.3,6.41,305.0,570.7000122070312,75.1263779,15.3680934
195618203829823,53.354073,2.4,6.47,304.0,570.7000122070312,75.126327,15.3681233
195619204797245,54.355040,2.416,6.67,302.0,570.7000122070312,75.126272,15.3681513
195620195898668,55.346142,2.416,7.04,304.0,570.7000122070312,75.1262165,15.3681818
