held_out,draw,scenario,shape_median_m,shape_p95_m,drift_pct
94CC_6RQ-2026-08-30_16-39-43,7,"3 incl. faulty, averaged",4.079191912968525,14.241113497058617,11.934871384003243
94CC_6RQ-2026-08-30_16-39-43,7,"3 incl. faulty, median",2.0801752424128765,5.376983044566195,11.702931992432589
94CC_6RQ-2026-08-30_16-39-43,8,1 contributor,1.2181836975142324,4.660240076797286,1.9028940031729467
94CC_6RQ-2026-08-30_16-39-43,8,3 contributors,1.6242901484002223,4.033193566696284,2.172825035943018
94CC_6RQ-2026-08-30_16-39-43,8,faulty contributor alone,3.009029398592203,39.85018144677577,9.269132537544685
94CC_6RQ-2026-08-30_16-39-43,8,"3 incl. faulty, averaged",2.310528831965685,13.03114777662112,2.9585548668685577
94CC_6RQ-2026-08-30_16-39-43,8,"3 incl. faulty, median",1.5480595295576383,3.7116127383802366,1.0010573583611129
94CC_6RQ-2026-08-30_16-39-43,9,1 contributor,2.9148576053588635,5.831772968496589,1.418435140421289
94CC_6RQ-2026-08-30_16-39-43,9,3 contributors,2.960742691681211,5.627322388208366,1.2326301629669578
94CC_6RQ-2026-08-30_16-39-43,9,faulty contributor alone,4.820594967804303,47.52349778513007,7.678991151517096
94CC_6RQ-2026-08-30_16-39-43,9,"3 incl. faulty, averaged",2.731353139597583,16.615605465945208,2.720781164176533
94CC_6RQ-2026-08-30_16-39-43,9,"3 incl. faulty, median",2.51126281119818,5.560544257826955,1.4784621666089741
94CC_6RQ-2026-08-30_16-39-43,10,1 contributor,1.48190996632658,4.30963689522045,1.5794669673537767
94CC_6RQ-2026-08-30_16-39-43,10,3 contributors,2.70926851288488,8.213022029875127,11.418934588035874
94CC_6RQ-2026-08-30_16-39-43,10,faulty contributor alone,5.029534301146963,42.58958410954716,7.336771178465013
94CC_6RQ-2026-08-30_16-39-43,10,"3 incl. faulty, averaged",5.510018234600343,16.111251160371175,11.496112368630643
94CC_6RQ-2026-08-30_16-39-43,10,"3 incl. faulty, median",2.7959781302773408,8.209985005338131,11.418934588035874
94CC_6RQ-2026-08-30_16-39-43,11,1 contributor,1.882550511983624,5.015406222109959,0.7560523446005966
94CC_6RQ-2026-08-30_16-39-43,11,3 contributors,1.4098429047002747,4.6148515769840275,0.3958007742146441
94CC_6RQ-2026-08-30_16-39-43,11,faulty contributor alone,3.7491056546779684,39.29070840977722,16.249078334886384
94CC_6RQ-2026-08-30_16-39-43,11,"3 incl. faulty, averaged",3.484034998400483,13.975680091084966,4.986022654683916
94CC_6RQ-2026-08-30_16-39-43,11,"3 incl. faulty, median",2.1576451309747506,4.974289312915119,0.9402019484212504
94CC_6RQ-2026-08-30_16-39-43,12,1 contributor,6.225461432543466,9.157389082554186,10.734536025932181
94CC_6RQ-2026-08-30_16-39-43,12,3 contributors,1.5053159083146268,3.849094678036767,0.6574189386297602
94CC_6RQ-2026-08-30_16-39-43,12,faulty contributor alone,2.322731943928565,36.402657257882964,6.133384893126628
94CC_6RQ-2026-08-30_16-39-43,12,"3 incl. faulty, averaged",3.6011380466139555,13.35217079901088,11.350448325393343
94CC_6RQ-2026-08-30_16-39-43,12,"3 incl. faulty, median",2.3265258184663913,6.890236575457693,11.490355382763477
94CC_6RQ-2026-08-30_16-39-43,13,1 contributor,2.541777806635849,6.448584683337662,5.797532566426699
94CC_6RQ-2026-08-30_16-39-43,13,3 contributors,1.9597139405182085,5.483196625563949,7.234532507015148
94CC_6RQ-2026-08-30_16-39-43,13,faulty contributor alone,3.325489347088687,40.72096474042212,12.387672967573549
94CC_6RQ-2026-08-30_16-39-43,13,"3 incl. faulty, averaged",2.6845235081646592,13.994590722224023,9.617050580010389
94CC_6RQ-2026-08-30_16-39-43,13,"3 incl. faulty, median",2.5561272696593424,6.4195242963310974,6.1800563825853745
94CC_6RQ-2026-08-30_16-39-43,14,1 contributor,1.48190996632658,4.30963689522045,1.5794669673537767
94CC_6RQ-2026-08-30_16-39-43,14,3 contributors,2.0962415916382233,5.2553625561374355,6.332486202099851
94CC_6RQ-2026-08-30_16-39-43,14,faulty contributor alone,3.525494866979671,38.078552734086934,8.696802429975019
94CC_6RQ-2026-08-30_16-39-43,14,"3 incl. faulty, averaged",1.756927361240495,11.26310367811642,4.074119618439348
94CC_6RQ-2026-08-30_16-39-43,14,"3 incl. faulty, median",1.481559967206317,4.0834851411700654,1.432835175271115
94CC_6RQ-2026-08-30_16-39-43,15,1 contributor,2.541777806635849,6.448584683337662,5.797532566426699
94CC_6RQ-2026-08-30_16-39-43,15,3 contributors,1.5764215265772799,4.028943029644151,5.836485675820663
94CC_6RQ-2026-08-30_16-39-43,15,faulty contributor alone,1.7186962043815681,40.43789097625082,11.81400594328055
94CC_6RQ-2026-08-30_16-39-43,15,"3 incl. faulty, averaged",2.0186170513698696,12.589273322094769,6.109718384256597
94CC_6RQ-2026-08-30_16-39-43,15,"3 incl. faulty, median",1.3122986224938644,4.357312156191457,5.68420063879003
94CC_6RQ-2026-08-30_16-39-43,16,1 contributor,1.9600290833702896,4.900488783280007,1.1719430027241946
94CC_6RQ-2026-08-30_16-39-43,16,3 contributors,2.666745127863367,6.914815805569261,0.8970699252031731
94CC_6RQ-2026-08-30_16-39-43,16,faulty contributor alone,5.126511389181728,38.27937232924251,15.634469350315007
94CC_6RQ-2026-08-30_16-39-43,16,"3 incl. faulty, averaged",3.333806946458837,13.585551991878475,4.635380514128128
94CC_6RQ-2026-08-30_16-39-43,16,"3 incl. faulty, median",2.760686982803142,7.935287944844339,1.626072376134324
94CC_6RQ-2026-08-30_16-39-43,17,1 contributor,4.839029163859221,47.535446142196676,9.246511689423626
94CC_6RQ-2026-08-30_16-39-43,17,3 contributors,2.4929321029457925,33.23345532667388,1.032118936950596
94CC_6RQ-2026-08-30_16-39-43,17,faulty contributor alone,2.233479314708031,39.38491064059781,9.08259902682206
94CC_6RQ-2026-08-30_16-39-43,17,"3 incl. faulty, averaged",2.880081715355946,27.383187449259932,2.9124276462395224
94CC_6RQ-2026-08-30_16-39-43,17,"3 incl. faulty, median",2.4498655778825364,33.23713329066453,0.9150727433314733
94CC_6RQ-2026-08-30_16-39-43,18,1 contributor,1.882550511983624,5.015406222109959,0.7560523446005966
94CC_6RQ-2026-08-30_16-39-43,18,3 contributors,3.2227547556539036,6.9426305833373405,1.1212111677508385
94CC_6RQ-2026-08-30_16-39-43,18,faulty contributor alone,5.221716277555548,38.197872434173064,18.08073202267405
94CC_6RQ-2026-08-30_16-39-43,18,"3 incl. faulty, averaged",5.374164878365373,20.405124597825385,4.590417763568135
94CC_6RQ-2026-08-30_16-39-43,18,"3 incl. faulty, median",3.271910741309341,6.93384263191881,1.4171367440295324
94CC_6RQ-2026-08-30_16-39-43,19,1 contributor,2.9148576053588635,5.831772968496589,1.418435140421289
94CC_6RQ-2026-08-30_16-39-43,19,3 contributors,2.730970439095227,5.712937096496495,0.7032885111827115
94CC_6RQ-2026-08-30_16-39-43,19,faulty contributor alone,3.0088764197509095,38.9935612753608,9.767306988729478
94CC_6RQ-2026-08-30_16-39-43,19,"3 incl. faulty, averaged",3.922473471233773,12.113646242318827,3.065957230716858
94CC_6RQ-2026-08-30_16-39-43,19,"3 incl. faulty, median",2.784460180144958,5.703698078232671,0.6816704727424381
94CC_6RQ-2026-08-30_16-46-01,0,1 contributor,6.109273560989154,43.798911136222024,8.986448347510859
94CC_6RQ-2026-08-30_16-46-01,0,3 contributors,2.5080238219724706,10.499812634764615,0.23318706870321593
94CC_6RQ-2026-08-30_16-46-01,0,faulty contributor alone,7.563830693242126,44.93097200548522,7.519256133606171
94CC_6RQ-2026-08-30_16-46-01,0,"3 incl. faulty, averaged",7.0733357867237325,15.375825259213956,3.326953938405761
94CC_6RQ-2026-08-30_16-46-01,0,"3 incl. faulty, median",2.5470398861723074,10.499812634764615,0.32810154866143504
94CC_6RQ-2026-08-30_16-46-01,0,"all others, median",1.8044780818926647,8.520134430231078,0.436752162383335
94CC_6RQ-2026-08-30_16-46-01,1,1 contributor,2.2192110521776653,5.73595369495009,0.6909169744199962
94CC_6RQ-2026-08-30_16-46-01,1,3 contributors,2.0901042247888775,5.735508031735464,0.20771101313615303
94CC_6RQ-2026-08-30_16-46-01,1,faulty contributor alone,7.55422399674775,42.55582282548225,17.060731742729768
94CC_6RQ-2026-08-30_16-46-01,1,"3 incl. faulty, averaged",4.070909920080811,15.71805883056867,5.243246325528739
94CC_6RQ-2026-08-30_16-46-01,1,"3 incl. faulty, median",2.4352009198293523,5.492715475644516,1.163183421892443
94CC_6RQ-2026-08-30_16-46-01,2,1 contributor,2.4705629270591043,5.947491120703457,0.8285274823343329
94CC_6RQ-2026-08-30_16-46-01,2,3 contributors,2.6807904414545805,8.510058856535514,0.720296213346248
94CC_6RQ-2026-08-30_16-46-01,2,faulty contributor alone,7.504984110939531,43.471191479790136,12.154395669041083
94CC_6RQ-2026-08-30_16-46-01,2,"3 incl. faulty, averaged",5.2030928972708645,16.609863108416913,3.043386444959975
94CC_6RQ-2026-08-30_16-46-01,2,"3 incl. faulty, median",2.871331680583813,8.510058856535514,0.8024942562463063
94CC_6RQ-2026-08-30_16-46-01,3,1 contributor,4.275031904608127,8.413433439364233,1.092573585265007
94CC_6RQ-2026-08-30_16-46-01,3,3 contributors,2.420488028860503,8.28571242284808,0.47544365650940806
94CC_6RQ-2026-08-30_16-46-01,3,faulty contributor alone,1.9226768573890074,43.264729707164285,17.035667441624735
94CC_6RQ-2026-08-30_16-46-01,3,"3 incl. faulty, averaged",6.971731932867281,15.755248675713066,5.007269820459202
94CC_6RQ-2026-08-30_16-46-01,3,"3 incl. faulty, median",2.8632176898013615,8.28571242284808,0.6553800435488825
94CC_6RQ-2026-08-30_16-46-01,4,1 contributor,2.735281439713811,9.272281890795888,1.0278163496903627
94CC_6RQ-2026-08-30_16-46-01,4,3 contributors,2.156494599621328,9.28097195624523,0.47860439182922676
94CC_6RQ-2026-08-30_16-46-01,4,faulty contributor alone,7.576633061883631,42.558557908902564,16.920907112660558
94CC_6RQ-2026-08-30_16-46-01,4,"3 incl. faulty, averaged",6.643984975073622,16.208177340160912,5.039107183496665
94CC_6RQ-2026-08-30_16-46-01,4,"3 incl. faulty, median",2.782384292354382,9.495604604818796,0.6442578175060779
94CC_6RQ-2026-08-30_16-46-01,5,1 contributor,2.2192110521776653,5.73595369495009,0.6909169744199962
94CC_6RQ-2026-08-30_16-46-01,5,3 contributors,2.4699733720423707,8.511142130501344,0.45958419789207994
94CC_6RQ-2026-08-30_16-46-01,5,faulty contributor alone,7.461973834675069,41.9235506874837,9.330948850951339
94CC_6RQ-2026-08-30_16-46-01,5,"3 incl. faulty, averaged",6.697568735432643,16.104348796879076,5.393737270030427
94CC_6RQ-2026-08-30_16-46-01,5,"3 incl. faulty, median",4.759945757368728,8.885189097090281,5.146908073049288
94CC_6RQ-2026-08-30_16-46-01,6,1 contributor,1.1583066825122148,4.194931627203947,0.8506171054696565
94CC_6RQ-2026-08-30_16-46-01,6,3 contributors,1.9713800080475787,7.8386396706594885,0.4857978427965283
94CC_6RQ-2026-08-30_16-46-01,6,faulty contributor alone,4.500495727050037,42.86956674921943,10.30351148762002
94CC_6RQ-2026-08-30_16-46-01,6,"3 incl. faulty, averaged",4.208003098397526,15.724882648414317,3.577544049606112
94CC_6RQ-2026-08-30_16-46-01,6,"3 incl. faulty, median",2.395482271122832,7.841857496944075,0.8789072689115115
94CC_6RQ-2026-08-30_16-46-01,7,1 contributor,3.8430523350719143,11.111930371835573,0.5580973844323802
94CC_6RQ-2026-08-30_16-46-01,7,3 contributors,2.307794043169432,5.735663448926907,0.6634788993681993
94CC_6RQ-2026-08-30_16-46-01,7,faulty contributor alone,4.194407124847999,40.1148139390712,15.569553611196424
94CC_6RQ-2026-08-30_16-46-01,7,"3 incl. faulty, averaged",4.548099397946029,15.207121374822256,4.3724472403653225
94CC_6RQ-2026-08-30_16-46-01,7,"3 incl. faulty, median",2.597293937778854,5.73122808581267,1.1552783315837696
94CC_6RQ-2026-08-30_16-46-01,8,1 contributor,2.735281439713811,9.272281890795888,1.0278163496903627
94CC_6RQ-2026-08-30_16-46-01,8,3 contributors,3.106415284700299,9.522039868514472,0.514374678029727
94CC_6RQ-2026-08-30_16-46-01,8,faulty contributor alone,7.232716028740726,43.79978722333652,10.458224284409287
94CC_6RQ-2026-08-30_16-46-01,8,"3 incl. faulty, averaged",5.782142942502484,16.281623284989518,2.523043111986563
94CC_6RQ-2026-08-30_16-46-01,8,"3 incl. faulty, median",3.7749196343273983,9.513689568323098,0.3832637620769914
94CC_6RQ-2026-08-30_16-46-01,9,1 contributor,2.2947174372020287,4.492850240671687,0.9502643598710308
94CC_6RQ-2026-08-30_16-46-01,9,3 contributors,1.9464074206231765,5.273077609431922,0.5286789017200602
94CC_6RQ-2026-08-30_16-46-01,9,faulty contributor alone,11.088640454695497,43.80070717038536,13.89230194248288
94CC_6RQ-2026-08-30_16-46-01,9,"3 incl. faulty, averaged",4.504742070493361,15.889330011183675,2.8897603660432636
94CC_6RQ-2026-08-30_16-46-01,9,"3 incl. faulty, median",2.4128513707592076,5.411732465932878,0.6765151862911072
94CC_6RQ-2026-08-30_16-46-01,10,1 contributor,6.293373390656105,12.832659352236274,4.294889738294421
94CC_6RQ-2026-08-30_16-46-01,10,3 contributors,5.3329057894009555,10.540570658205032,1.4073666060511267
94CC_6RQ-2026-08-30_16-46-01,10,faulty contributor alone,7.424814023739677,43.085706761832256,16.958095656807203
94CC_6RQ-2026-08-30_16-46-01,10,"3 incl. faulty, averaged",7.545842101636643,17.26205703717836,5.366531595877441
94CC_6RQ-2026-08-30_16-46-01,10,"3 incl. faulty, median",5.903622613602584,11.177268899548514,3.7196110930679325
94CC_6RQ-2026-08-30_16-46-01,11,1 contributor,2.735281439713811,9.272281890795888,1.0278163496903627
94CC_6RQ-2026-08-30_16-46-01,11,3 contributors,2.34613823656251,7.749426765883926,0.6130122556717816
94CC_6RQ-2026-08-30_16-46-01,11,faulty contributor alone,6.842783895915725,42.27868238191231,10.089933849343765
94CC_6RQ-2026-08-30_16-46-01,11,"3 incl. faulty, averaged",4.623887167160456,16.746142581884087,2.9599316220803273
94CC_6RQ-2026-08-30_16-46-01,11,"3 incl. faulty, median",2.825097524282141,7.735626952940271,0.9887482544808414
94CC_6RQ-2026-08-30_16-46-01,12,1 contributor,3.8430523350719143,11.111930371835573,0.5580973844323802
94CC_6RQ-2026-08-30_16-46-01,12,3 contributors,2.2327262747168026,8.515104111521996,0.48569079152826
94CC_6RQ-2026-08-30_16-46-01,12,faulty contributor alone,8.559004921495406,43.79876059664549,10.259342762401282
94CC_6RQ-2026-08-30_16-46-01,12,"3 incl. faulty, averaged",5.078448484775244,13.513821157624811,2.754469199634642
94CC_6RQ-2026-08-30_16-46-01,12,"3 incl. faulty, median",2.6211538002155454,8.515104111521996,0.4084470021173867
94CC_6RQ-2026-08-30_16-46-01,13,1 contributor,4.275031904608127,8.413433439364233,1.092573585265007
94CC_6RQ-2026-08-30_16-46-01,13,3 contributors,3.438696641328799,10.141173419750151,0.49798480700893444
94CC_6RQ-2026-08-30_16-46-01,13,faulty contributor alone,7.58179986708503,44.89569853198796,10.500183242751499
94CC_6RQ-2026-08-30_16-46-01,13,"3 incl. faulty, averaged",7.818353503641326,15.80317231707195,2.709978811951066
94CC_6RQ-2026-08-30_16-46-01,13,"3 incl. faulty, median",4.49024438378431,10.141173419750151,1.0350109885790169
94CC_6RQ-2026-08-30_16-46-01,14,1 contributor,6.293373390656105,12.832659352236274,4.294889738294421
94CC_6RQ-2026-08-30_16-46-01,14,3 contributors,2.8965770124368744,9.730952765694264,0.7978422491132301
94CC_6RQ-2026-08-30_16-46-01,14,faulty contributor alone,7.304786466215031,41.27170002349882,6.534550082446894
94CC_6RQ-2026-08-30_16-46-01,14,"3 incl. faulty, averaged",7.1543522283621614,15.87641545003318,6.15300481816113
94CC_6RQ-2026-08-30_16-46-01,14,"3 incl. faulty, median",4.963872124763004,9.5962470381185,5.264029620939956
94CC_6RQ-2026-08-30_16-46-01,15,1 contributor,4.275031904608127,8.413433439364233,1.092573585265007
94CC_6RQ-2026-08-30_16-46-01,15,3 contributors,2.811956791910731,8.334589380687945,0.48313587881633807
94CC_6RQ-2026-08-30_16-46-01,15,faulty contributor alone,11.708539974936006,43.79916708885117,15.016620335446051
94CC_6RQ-2026-08-30_16-46-01,15,"3 incl. faulty, averaged",6.251633841466539,16.157839988573595,3.968405481019385
94CC_6RQ-2026-08-30_16-46-01,15,"3 incl. faulty, median",3.400896072073828,8.334589380687945,0.4590389324433535
94CC_6RQ-2026-08-30_16-46-01,16,1 contributor,3.8430523350719143,11.111930371835573,0.5580973844323802
94CC_6RQ-2026-08-30_16-46-01,16,3 contributors,2.4383687958546405,5.848577347662622,0.4438172828076593
94CC_6RQ-2026-08-30_16-46-01,16,faulty contributor alone,3.6439038977249245,42.9548196458455,12.587972035611442
94CC_6RQ-2026-08-30_16-46-01,16,"3 incl. faulty, averaged",4.879383514318918,14.831449750670735,2.8199269557204896
94CC_6RQ-2026-08-30_16-46-01,16,"3 incl. faulty, median",2.460529012443742,5.741130084207283,0.20217431090754823
94CC_6RQ-2026-08-30_16-46-01,17,1 contributor,2.2947174372020287,4.492850240671687,0.9502643598710308
94CC_6RQ-2026-08-30_16-46-01,17,3 contributors,2.64734149775281,9.323566515331658,0.8700077230936286
94CC_6RQ-2026-08-30_16-46-01,17,faulty contributor alone,11.117658091802767,45.133183659905235,9.699878657153647
94CC_6RQ-2026-08-30_16-46-01,17,"3 incl. faulty, averaged",5.935936730526764,17.067280319928653,3.3637279489620675
94CC_6RQ-2026-08-30_16-46-01,17,"3 incl. faulty, median",2.649058153054831,9.365700655541495,0.8700077230936286
94CC_6RQ-2026-08-30_16-46-01,18,1 contributor,6.293373390656105,12.832659352236274,4.294889738294421
94CC_6RQ-2026-08-30_16-46-01,18,3 contributors,6.056366130818205,31.451825883563348,1.5195568033524565
94CC_6RQ-2026-08-30_16-46-01,18,faulty contributor alone,11.708539974936006,43.799394097379626,14.533429979960856
94CC_6RQ-2026-08-30_16-46-01,18,"3 incl. faulty, averaged",9.4576859418459,26.473833570651266,4.515113913640839
94CC_6RQ-2026-08-30_16-46-01,18,"3 incl. faulty, median",6.762644797099696,32.04890279798487,1.3159798377625407
94CC_6RQ-2026-08-30_16-46-01,19,1 contributor,6.109273560989154,43.798911136222024,8.986448347510859
94CC_6RQ-2026-08-30_16-46-01,19,3 contributors,1.9624280906301244,9.039604072652835,0.66551093960824
94CC_6RQ-2026-08-30_16-46-01,19,faulty contributor alone,5.421706185231798,43.81969148519199,10.490719686219107
94CC_6RQ-2026-08-30_16-46-01,19,"3 incl. faulty, averaged",6.877799283679787,15.686286677972127,2.648297820035129
94CC_6RQ-2026-08-30_16-46-01,19,"3 incl. faulty, median",2.0151937765123575,8.321304052696032,0.7434343031843291
new_senior-2026-08-30_16-36-55,0,1 contributor,2.5609839466680695,6.911712102625061,2.431917074091233
new_senior-2026-08-30_16-36-55,0,3 contributors,1.5557112687615895,6.930774798772924,2.0971509393134666
new_senior-2026-08-30_16-36-55,0,faulty contributor alone,4.397052581811344,39.48505904909429,7.234722647120837
new_senior-2026-08-30_16-36-55,0,"3 incl. faulty, averaged",2.7179849905272855,14.890241065630132,3.564170410140959
new_senior-2026-08-30_16-36-55,0,"3 incl. faulty, median",1.9342722967612196,7.129074856200949,2.0971509393134666
new_senior-2026-08-30_16-36-55,0,"all others, median",1.163349967432803,5.533804611267998,2.3366037938486013
new_senior-2026-08-30_16-36-55,1,1 contributor,4.093783320085285,33.23766772238545,2.486210346088693
new_senior-2026-08-30_16-36-55,1,3 contributors,3.6214998925106476,6.480239727770709,2.83156179718438
new_senior-2026-08-30_16-36-55,1,faulty contributor alone,5.594717166295514,39.68826742075382,11.15825886407015
new_senior-2026-08-30_16-36-55,1,"3 incl. faulty, averaged",5.52957122929684,16.19895249185666,3.546201667207444
new_senior-2026-08-30_16-36-55,1,"3 incl. faulty, median",4.083007602024326,6.773420272790041,2.83156179718438
new_senior-2026-08-30_16-36-55,2,1 contributor,3.367049504261513,6.453973352337352,3.7441619479639203
new_senior-2026-08-30_16-36-55,2,3 contributors,1.5376397027530437,5.798838824120855,3.1180495207395493
new_senior-2026-08-30_16-36-55,2,faulty contributor alone,2.5445540873269525,40.60124425190393,10.186044009265833
new_senior-2026-08-30_16-36-55,2,"3 incl. faulty, averaged",2.6927458531544644,15.596149972784701,3.4444387473766755
new_senior-2026-08-30_16-36-55,2,"3 incl. faulty, median",1.6797499449547022,6.002039931290661,3.02998807955671
new_senior-2026-08-30_16-36-55,3,1 contributor,1.6251173047512995,9.628050063219964,2.1971767686479167
new_senior-2026-08-30_16-36-55,3,3 contributors,2.003228270851441,5.466619749441579,2.4015232984136814
new_senior-2026-08-30_16-36-55,3,faulty contributor alone,3.8718957275557364,44.79276464323033,9.03231342607014
new_senior-2026-08-30_16-36-55,3,"3 incl. faulty, averaged",2.837092807912284,16.690123100503655,3.2764648542212367
new_senior-2026-08-30_16-36-55,3,"3 incl. faulty, median",2.65276275705187,6.072805601103638,2.460860003776888
new_senior-2026-08-30_16-36-55,4,1 contributor,2.5609839466680695,6.911712102625061,2.431917074091233
new_senior-2026-08-30_16-36-55,4,3 contributors,1.7278832564803954,6.141586731006236,2.168637763904764
new_senior-2026-08-30_16-36-55,4,faulty contributor alone,4.339814580540109,41.21635130638831,9.201875761293017
new_senior-2026-08-30_16-36-55,4,"3 incl. faulty, averaged",2.021714342782448,14.240651065347185,3.10087014852796
new_senior-2026-08-30_16-36-55,4,"3 incl. faulty, median",1.5683146769425556,6.139496929523567,2.168637763904764
new_senior-2026-08-30_16-36-55,5,1 contributor,1.6251173047512995,9.628050063219964,2.1971767686479167
new_senior-2026-08-30_16-36-55,5,3 contributors,1.1361716593120446,4.856159354800914,2.9470680144433636
new_senior-2026-08-30_16-36-55,5,faulty contributor alone,2.2837089081220836,39.048650562184676,9.176700827696752
new_senior-2026-08-30_16-36-55,5,"3 incl. faulty, averaged",2.4270141939497405,14.43805135985917,5.394123479527627
new_senior-2026-08-30_16-36-55,5,"3 incl. faulty, median",2.0717409347333287,6.313727719267737,2.9470680144433636
new_senior-2026-08-30_16-36-55,6,1 contributor,1.449525845671268,7.101797524074566,3.0529022367612506
new_senior-2026-08-30_16-36-55,6,3 contributors,1.240904483079997,4.782999602812321,2.1219163487020776
new_senior-2026-08-30_16-36-55,6,faulty contributor alone,2.0340065142646084,40.90085951766368,10.13869281457498
new_senior-2026-08-30_16-36-55,6,"3 incl. faulty, averaged",2.518729510693955,14.954732183406499,3.100094054239295
new_senior-2026-08-30_16-36-55,6,"3 incl. faulty, median",1.9231156090883326,5.7057442191406915,2.1536588263228715
new_senior-2026-08-30_16-36-55,7,1 contributor,3.367049504261513,6.453973352337352,3.7441619479639203
new_senior-2026-08-30_16-36-55,7,3 contributors,1.8430491015763746,5.644844436580007,2.611298324902684
new_senior-2026-08-30_16-36-55,7,faulty contributor alone,2.5323280645305517,40.25319028411963,11.333377916338245
new_senior-2026-08-30_16-36-55,7,"3 incl. faulty, averaged",2.9293932899921344,14.389579884087993,3.4659124437227455
new_senior-2026-08-30_16-36-55,7,"3 incl. faulty, median",2.632317214249853,6.482360936700225,2.718531685731126
new_senior-2026-08-30_16-36-55,8,1 contributor,1.7507734799107526,6.489106106170487,2.509652292791415
new_senior-2026-08-30_16-36-55,8,3 contributors,1.3441776035017932,5.363278292332941,2.452592281358729
new_senior-2026-08-30_16-36-55,8,faulty contributor alone,2.1679578213397055,37.223134251575274,10.012659079611078
new_senior-2026-08-30_16-36-55,8,"3 incl. faulty, averaged",4.357664095525539,13.742932992464015,4.103282305965037
new_senior-2026-08-30_16-36-55,8,"3 incl. faulty, median",2.3348995299603033,6.374110754980352,2.935300233008238
new_senior-2026-08-30_16-36-55,9,1 contributor,1.449525845671268,7.101797524074566,3.0529022367612506
new_senior-2026-08-30_16-36-55,9,3 contributors,0.9246735665291833,5.135342806071457,2.2336953650416334
new_senior-2026-08-30_16-36-55,9,faulty contributor alone,2.187016439247995,41.42155421107539,18.373962468837878
new_senior-2026-08-30_16-36-55,9,"3 incl. faulty, averaged",1.4286465592244817,13.687203901221716,6.008027129881767
new_senior-2026-08-30_16-36-55,9,"3 incl. faulty, median",1.0405437747730921,5.13645386447326,2.6101685824527303
new_senior-2026-08-30_16-36-55,10,1 contributor,5.830191218336748,8.792519290545718,7.069537873196477
new_senior-2026-08-30_16-36-55,10,3 contributors,3.0145941570011403,6.779203873845594,2.4399549057652403
new_senior-2026-08-30_16-36-55,10,faulty contributor alone,4.074301964033532,39.86481999401153,10.475724338568707
new_senior-2026-08-30_16-36-55,10,"3 incl. faulty, averaged",4.366956895159371,14.832628584793776,7.780229753078811
new_senior-2026-08-30_16-36-55,10,"3 incl. faulty, median",3.7538297689211118,7.007739100910421,7.716273498406907
new_senior-2026-08-30_16-36-55,11,1 contributor,3.892311846707501,41.21650256182201,10.107268893738699
new_senior-2026-08-30_16-36-55,11,3 contributors,1.6423535497447852,30.877161904636104,2.5147237974242143
new_senior-2026-08-30_16-36-55,11,faulty contributor alone,6.7238262161430615,42.53189768436082,16.954852082303727
new_senior-2026-08-30_16-36-55,11,"3 incl. faulty, averaged",4.382917786282472,25.499353358850065,6.302593782327822
new_senior-2026-08-30_16-36-55,11,"3 incl. faulty, median",1.6693369515979515,34.60641076380314,2.656219253252139
new_senior-2026-08-30_16-36-55,12,1 contributor,3.892311846707501,41.21650256182201,10.107268893738699
new_senior-2026-08-30_16-36-55,12,3 contributors,1.4211583635322769,4.936434136985975,2.18019314479903
new_senior-2026-08-30_16-36-55,12,faulty contributor alone,2.1275131804179424,37.43732665651957,12.818968560978533
new_senior-2026-08-30_16-36-55,12,"3 incl. faulty, averaged",4.60279312197119,15.649827307490499,4.969853452651699
new_senior-2026-08-30_16-36-55,12,"3 incl. faulty, median",1.2750733210136738,4.954315585599187,2.4181527422428024
new_senior-2026-08-30_16-36-55,13,1 contributor,3.367049504261513,6.453973352337352,3.7441619479639203
new_senior-2026-08-30_16-36-55,13,3 contributors,3.914456629385787,6.742047816835079,3.0344196703727078
new_senior-2026-08-30_16-36-55,13,faulty contributor alone,9.908130155979109,42.640110852535585,13.623616956185415
new_senior-2026-08-30_16-36-55,13,"3 incl. faulty, averaged",5.069523238911,16.781142882889615,8.34621334930301
new_senior-2026-08-30_16-36-55,13,"3 incl. faulty, median",4.2252488866010856,8.94047331478125,6.880866557209241
new_senior-2026-08-30_16-36-55,14,1 contributor,1.7048963198530542,5.897179828174859,1.580091808070534
new_senior-2026-08-30_16-36-55,14,3 contributors,1.1115539022104124,5.384997194157849,2.9933343414923783
new_senior-2026-08-30_16-36-55,14,faulty contributor alone,4.342262843516644,44.14257162142264,8.241010643348778
new_senior-2026-08-30_16-36-55,14,"3 incl. faulty, averaged",1.9349896756438332,14.583834397378977,2.8996123534298786
new_senior-2026-08-30_16-36-55,14,"3 incl. faulty, median",1.1115539022104124,5.384997194157849,2.9933343414923783
new_senior-2026-08-30_16-36-55,15,1 contributor,3.892311846707501,41.21650256182201,10.107268893738699
new_senior-2026-08-30_16-36-55,15,3 contributors,2.2017573500609036,6.646731862894272,2.243216338761508
new_senior-2026-08-30_16-36-55,15,faulty contributor alone,1.5233766687966304,43.47113042089025,17.58890547198756
new_senior-2026-08-30_16-36-55,15,"3 incl. faulty, averaged",4.526846915014154,18.18766484511283,8.055697624612005
new_senior-2026-08-30_16-36-55,15,"3 incl. faulty, median",2.8146039564514025,8.796896247287311,6.30026326119457
new_senior-2026-08-30_16-36-55,16,1 contributor,3.367049504261513,6.453973352337352,3.7441619479639203
