time,seconds_elapsed,z,y,x
1788165215052641800,0.120641845703125,-0.5148940086364746,-0.0727119967341423,0.10400299727916718
1788165215062732800,0.13073291015625,-0.12972800433635712,-0.04337500035762787,-0.04360299929976463
1788165215072827400,0.140827392578125,0.22686900198459625,-0.023778000846505165,-0.23960700631141663
1788165215082921700,0.150921630859375,0.2919969856739044,0.04838100075721741,-0.38007599115371704
1788165215093005800,0.161005859375,0.07920199632644653,0.13723799586296082,-0.42144399881362915
1788165215103098600,0.1710986328125,-0.17563599348068237,0.21120700240135193,-0.5213720202445984
1788165215113195000,0.181195068359375,-0.24149499833583832,0.28713899850845337,-0.7779600024223328
1788165215123289000,0.1912890625,-0.4508090019226074,0.1673389971256256,-0.5385029911994934
1788165215133387000,0.201386962890625,-0.8067060112953186,0.2204820066690445,-0.25783100724220276
1788165215143485200,0.211485107421875,-1.4173669815063477,-0.049201998859643936,-0.7481170296669006
1788165215153579800,0.221579833984375,-1.7036830186843872,-0.38176798820495605,-0.9750540256500244
1788165215163671800,0.231671875,-1.6704169511795044,-0.3447969853878021,-1.0136220455169678
1788165215173767000,0.241766845703125,-1.5938600301742554,-0.3994399905204773,-0.9985759854316711
1788165215183859700,0.251859619140625,-1.8485770225524902,-0.3788979947566986,-1.291867971420288
1788165215193954600,0.26195458984375,-1.9215179681777954,-0.26218101382255554,-1.7929439544677734
1788165215204046300,0.27204638671875,-0.9106199741363525,-0.15210400521755219,-1.8317129611968994
1788165215214136800,0.28213671875,-0.5788319706916809,-0.07585299760103226,-1.5543169975280762
1788165215224229600,0.292229736328125,-0.1341789960861206,0.12331099808216095,-1.828840970993042
1788165215234321400,0.3023212890625,-0.15952199697494507,-0.24164600670337677,-1.9161629676818848
1788165215244419800,0.312419921875,-0.4631989896297455,-0.6439520120620728,-2.073054075241089
1788165215254515000,0.322514892578125,-1.2985659837722778,-0.36767300963401794,-2.4419820308685303
1788165215264608500,0.3326083984375,-1.4344379901885986,-0.6143440008163452,-1.233335018157959
1788165215274699800,0.34269970703125,-1.3893239498138428,-0.9757459759712219,-0.4732550084590912
1788165215284791000,0.352791015625,-0.7960739731788635,-1.4974850416183472,-1.5557359457015991
1788165215294885400,0.362885498046875,-0.09991200268268585,-1.9931639432907104,-2.04988694190979
1788165215304979200,0.372979248046875,-0.8960909843444824,-3.049199104309082,-1.9140080213546753
1788165215315077600,0.38307763671875,-1.805493950843811,-3.3847720623016357,-1.3197109699249268
1788165215325173200,0.39317333984375,-2.2395200729370117,-2.6245169639587402,-1.892549991607666
